UNIX_timestamp,closing_price,market_caps,total_volumes
1533686400000,6711.73242235858,1049197142851.5631,6729676123.905343
1533772800000,6259.527709667595,1060221966894.7418,6834119514.685925
1533859200000,6531.249786737056,1101028543248.462,5843796067.332067
1533945600000,6166.590417501742,1081065767945.8683,6731245061.318041
1534032000000,6205.218479944854,1086741150606.8165,5708911347.302448
1534118400000,6318.407221774424,1090022321077.5006,5507023282.246057
1534204800000,6283.99625058153,1074356788297.177,5381627198.227136
1534291200000,6212.2260400556115,1020641820438.662,7179484727.419351
1534377600000,6267.76870877378,1017637245492.0177,6619548180.387301
1534464000000,6309.385226218996,982797427007.2565,5982589406.965
1534550400000,6566.715163377382,959155260366.7408,6206194158.951437
1534636800000,6382.0605914076095,1027209990794.8939,5616965845.869809
1534723200000,6475.494019667379,1042184275332.6417,5160365103.111909
1534809600000,6242.8824384007985,1039333584621.1438,5578292470.702208
1534896000000,6467.271730309675,1075942162536.995,5658517103.312642
1534982400000,6336.6563271087025,1095293012032.8433,6759411527.692144
1535068800000,6521.065718268509,1098127310946.8978,6096332849.286637
1535155200000,6684.379144206679,1098583823874.2307,6913767387.863615
1535241600000,6736.036057516459,1103133931136.5508,5280060347.564506
1535328000000,6728.2880026290095,1067101827372.9529,5215045899.16829
1535414400000,6911.096028949572,1087344280109.6896,5444349729.346103
1535500800000,7075.9834051051,1096202611389.9541,6246602891.545194
1535587200000,7046.748947280631,1084341670320.8142,5976493148.705724
1535673600000,7024.14510718162,1050759681844.6099,6587864491.268964
1535760000000,7027.631279401852,1083362883828.1199,5959884320.762271
1535846400000,7211.270767868822,1085794662404.731,6257915213.839819
1535932800000,7305.272801003753,1116221525334.3267,6640164154.549976
1536019200000,7260.897516647864,1120606689450.4702,4511643009.568316
1536105600000,7359.462992923027,1118532902101.5269,5344233220.454348
1536192000000,6764.926773778225,1187737045885.1743,7036065651.078336
1536278400000,6498.2796126096555,1173412921929.8884,6558109770.577363
1536364800000,6397.81887024023,1179561609816.9358,4422971841.981781
1536451200000,6181.19445075213,1149602869702.2644,3851077568.004001
1536537600000,6260.764806062476,1125592412523.221,4174629547.594032
1536624000000,6308.135474616629,1053618163309.5769,4504626593.565221
1536710400000,6278.917069628559,1043148020633.034,5001529025.0324745
1536796800000,6330.574238022664,1055145534127.332,5026516732.831187
1536883200000,6486.461630393616,1012699264345.6595,4987196751.843109
1536969600000,6500.01225461663,971174701492.849,5350596522.1363
1537056000000,6530.221146234664,956744203682.2198,4295951323.506035
1537142400000,6506.248493217292,937014999515.3855,4715407407.2624035
1537228800000,6250.121727322729,915533819859.1393,4600931272.400568
1537315200000,6347.069255451608,1008389773189.793,4472798160.224327
1537401600000,6383.753841158382,1027617870421.6592,5380977505.120019
1537488000000,6491.885242276883,1024625833392.2412,5059042419.562756
1537574400000,6753.8344721403255,1001973605935.3958,5931455399.756281
1537660800000,6747.032172960024,1082721727348.0433,5159534298.571353
1537747200000,6711.029451815934,1080897634123.2937,4322794079.140574
1537833600000,6596.187313045577,1057850321948.5465,4626497701.607775
1537920000000,6441.311544542553,1069571255195.5189,4580781824.213022
1538006400000,6462.795635292239,999775008412.3738,3788299697.410916
1538092800000,6704.704245729721,1070969079353.5304,4690261094.515134
1538179200000,6634.765964572905,1056801053574.5111,3140320712.2600975
1538265600000,6606.073795422076,1072831991777.4056,2294291064.4914503
1538352000000,6626.037956098487,1099271802311.4957,1908960742.721659
1538438400000,6598.841259755177,1088903483393.3053,1893760872.9018476
1538524800000,6524.60769791521,1045714370754.1615,2035903501.1612606
1538611200000,6499.262379115219,1064993057463.8884,2247969611.1974277
1538697600000,6578.701809284849,935512493150.826,2059404665.1894457
1538784000000,6621.189363919919,934964766185.9642,1840911129.5584166
1538870400000,6589.124681678888,935962705739.4398,1464404365.51708
1538956800000,6584.832153052514,875321252276.1078,1499424737.458561
1539043200000,6653.089450830426,871695620615.745,2081626437.4631693
1539129600000,6633.745729917172,819256623328.7307,1741398466.9025888
1539216000000,6582.455082387102,800545278567.6873,2070407901.7011054
1539302400000,6234.367641454442,697785056487.6051,3581191342.767335
1539388800000,6285.592982799844,759679496751.2783,2295615181.287238
1539475200000,6314.883384422573,698762712553.7339,1851879464.8516304
1539561600000,6328.554760034424,702143968883.5249,1847113723.7353718
1539648000000,6659.87550840943,654558962027.5841,6217858944.018429
1539734400000,6635.125667516839,723143072419.7241,2746546151.2501135
1539820800000,6635.741832487943,715248689989.8947,2820354466.330306
1539907200000,6517.511087710534,737668726732.3829,2625598930.5728407
1539993600000,6483.827769471798,723137484747.1467,2652532021.929972
1540080000000,6532.678750383806,668521654364.6696,2387105749.143392
1540166400000,6529.670021370842,654239808356.6592,2127987152.5866547
1540252800000,6512.589059298922,668664301773.5417,2655159954.716826
1540339200000,6472.799660641591,699138611681.2975,2784381146.568883
1540425600000,6481.443589558082,688726381047.1788,2607022301.561287
1540512000000,6458.191521836801,704531333543.3906,2618534041.346836
1540598400000,6468.826424965618,733150718114.4554,2698016930.8820057
1540684800000,6457.058635186671,691747462828.3618,2383295890.5582404
1540771200000,6481.323141667608,662913486273.3402,2065446088.788402
1540857600000,6292.6479239344,671131079523.7289,3631795693.013341
1540944000000,6331.781807909807,626527049947.8439,1962209613.9889975
1541030400000,6366.720109554257,629018966290.4011,2042670545.032488
1541116800000,6379.972972168429,705292677171.4633,2922702484.006447
1541203200000,6425.4415830402095,691681868464.4717,2675454291.399585
1541289600000,6388.1897883073725,698528023663.5321,2582446886.6230755
1541376000000,6351.061941056285,668148892256.3638,3198297931.7470818
1541462400000,6415.443408541094,733402631079.1185,3213571991.0860043
1541548800000,6474.847290336688,761104314502.2867,3408876943.8566713
1541635200000,6574.801180290013,756522207420.3483,3120683820.785003
1541721600000,6490.454730761757,718016373177.285,2402484611.4646854
1541808000000,6413.78203857173,715652442155.1261,2707057000.4786224
1541894400000,6429.898792074219,673761687974.4922,1672332107.6089764
1541980800000,6434.2845969255495,666901325910.3705,2943678893.5684266
1542067200000,6411.353436205148,670634370556.6146,2651674690.982871
1542153600000,6394.289276264062,598335733135.868,2890964719.217386
1542240000000,5788.612494046974,606580031922.7239,5690409836.804629
1542326400000,5686.541131058274,631634847766.2311,4981978552.514329
1542412800000,5609.956182334204,650340461975.8141,3236633357.0467114
1542499200000,5599.1915956893035,598703019611.4526,2525819291.4931545
1542585600000,5638.861481452398,600235334320.8247,2422604400.7507744
1542672000000,4889.197859239111,649262127990.3759,6126269575.232113
1542758400000,4450.711454417822,647741224116.9337,6314969584.020993
1542844800000,4613.44841218385,674231340724.4149,4321511764.357207
1542931200000,4307.388731717267,660200427590.4775,3055231902.513544
1543017600000,4376.904946801552,629863895571.7473,3520222575.53617
1543104000000,3895.8368129589876,633684390025.5607,3115187178.442392
1543190400000,4039.836551137432,650382046624.6503,5226773378.179892
1543276800000,3811.9235292664935,663571591568.1959,4652103083.720623
1543363200000,3832.92451590069,636061920914.8282,4050028039.1486397
1543449600000,4267.243628990657,640405812761.686,4973628807.699461
1543536000000,4279.475592548712,636246944189.2604,4313265392.487118
1543622400000,4009.6895798259993,617861633771.9894,4007783472.5882053
1543708800000,4189.573822999859,637000370375.4657,3183894471.4847646
1543795200000,4124.593548643215,632185737683.1548,3242289555.8219714
1543881600000,3878.8392347832714,643335853171.1349,3128854932.5753694
1543968000000,3943.6928120656007,623350567666.981,3255899964.55098
1544054400000,3751.691966395661,613002045101.37,3020004368.112703
1544140800000,3466.763863771732,616691143979.958,3672494312.3177876
1544227200000,3408.5236170431267,595342431373.8641,5243194483.926532
1544313600000,3424.7058606626006,588495008675.5178,3430203804.247037
1544400000000,3550.546433896889,592581931071.2119,2938443353.811616
1544486400000,3433.8084404312785,597872278369.1111,2614506143.32925
1544572800000,3378.808778413106,580252472382.7122,2720740076.8003125
1544659200000,3438.1000735289817,561743228116.5483,2552041789.9907007
1544745600000,3294.636156545267,605357009416.7555,2620531732.8481603
1544832000000,3216.6271499079407,607621607805.3499,2663819604.586118
1544918400000,3221.9762037129963,627747173675.4332,2103029919.7436218
1545004800000,3217.0468349697426,642012590040.6406,1972663570.3920543
1545091200000,3506.2170132794818,664681184168.7764,3421249875.3626423
1545177600000,3655.775045729801,701921012034.6644,3898845061.80057
1545264000000,3687.750553192723,732311951673.3547,4721562503.691853
1545350400000,4065.097238010126,751371299910.5153,6126325232.95458
1545436800000,3846.2274979885774,750407963580.4731,4813606168.926531
1545523200000,3960.567773408038,786531956383.648,3568245607.7466927
1545609600000,3941.617740158326,784039345926.1898,3514437242.642075
1545696000000,4021.990255345401,747403845431.8284,5022191528.110896
1545782400000,3759.1784268965694,737440183775.5553,4189084247.453542
1545868800000,3781.613081593353,720835141114.3336,3568561115.8269877
1545955200000,3587.703880138819,747085951935.0547,3386167814.2749724
1546041600000,3854.4210969825917,768416417393.5968,3561935968.9151506
1546128000000,3778.193939889601,803853127161.2805,3031003209.033743
1546214400000,3809.7282286410905,838457486987.6113,3109685385.4562902
1546300800000,3692.5315655246986,821704814136.0109,2991427568.3035398
1546387200000,3794.2642537397164,861862844505.6104,2689877851.31483
1546473600000,3872.1721842228935,854344953098.7552,3263469039.3230205
1546560000000,3776.525807694106,857660568377.3856,2261199754.98875
1546646400000,3815.268079882635,836054770491.896,2950054796.0741415
1546732800000,3787.3078571242845,895084141168.7996,2763831883.889694
1546819200000,4013.5200912973864,886593539912.8141,3435733235.508936
1546905600000,3989.6687175387638,882888202377.7089,3360163853.3972144
1546992000000,3973.5912546157865,866391335029.3693,3482430797.632785
1547078400000,3982.2259127624075,836777066605.9799,3230523440.813054
1547164800000,3623.8477291056797,847143004614.999,4144535969.992497
1547251200000,3632.849306434781,867650725472.864,3263342032.794205
1547337600000,3598.4363465618803,923013359587.4719,2456062889.7924027
1547424000000,3495.832311307438,920750216465.3846,2675674829.818869
1547510400000,3648.04828565649,925630106451.4792,3101461657.547051
1547596800000,3567.801243199206,930729196214.2946,2953789408.2270346
1547683200000,3597.6473233295915,902489541307.5308,2753646523.928816
1547769600000,3620.9812811457246,921328247353.5629,3049367561.0957274
1547856000000,3597.7932517701506,887832142450.1957,2649449860.3668847
1547942400000,3674.587270857304,922969799298.9401,2766880413.283615
1548028800000,3539.167531041029,920017911098.7555,2940644468.975576
1548115200000,3531.004182799933,919515378468.8468,2561594564.573847
1548201600000,3571.2669080928695,885729258052.6316,2718371971.9030104
1548288000000,3555.7000025226243,890014982634.8986,2663764215.2983246
1548374400000,3565.6420046170365,918058330851.4829,2514079887.672157
1548460800000,3564.822417111422,927323146557.2119,2582590473.407218
1548547200000,3563.614563419144,937295558515.289,2548165746.089901
1548633600000,3553.121681129778,940538655659.8085,2882787006.773549
1548720000000,3432.215668301249,971284117138.44,3445780457.599724
1548806400000,3413.3754832497975,992868819862.2306,4865613085.112716
1548892800000,3457.8826491759864,881943904968.6511,4973814467.106895
1548979200000,3431.943637864456,866885887154.3109,4330022381.196439
1549065600000,3464.490147562154,876179332243.7437,3765731026.2153797
1549152000000,3486.581616258029,842222636395.4677,3310421843.82123
1549238400000,3454.025843825187,849828231595.6722,2375918195.082078
1549324800000,3464.003508861087,869122611514.091,4454914648.715065
1549411200000,3469.8946770792636,848992511473.5618,3653777871.7193217
1549497600000,3405.836861256719,886524004596.6061,4211212356.0140643
1549584000000,3394.0146529587223,906727769791.0696,3297274818.3709226
1549670400000,3664.2821026589836,900990520811.9348,6293135761.36397
1549756800000,3667.4082642899566,892585184977.8329,4883557856.511256
1549843200000,3675.6916291247258,907957032341.1344,5081021129.885805
1549929600000,3631.444539729949,891560241243.0585,5446022475.782068
1550016000000,3633.9650467461183,805826302811.3501,5532706261.952275
1550102400000,3610.0622730634022,760802031650.6051,5635612273.288616
1550188800000,3589.661829626318,820460824050.9529,11971659893.345224
1550275200000,3601.2291913968643,846615719473.8734,4506367416.966915
1550361600000,3622.5916530750715,809772498812.6799,4019925054.643214
1550448000000,3665.075530800723,808279417023.3408,4945386865.287532
1550534400000,3886.5202004751386,825341135635.7169,9588927258.746943
1550620800000,3915.0099712770552,794889951096.439,5969708630.056735
1550707200000,3976.808906528991,775534111089.4891,6377580055.125392
1550793600000,3934.813593894817,782626384092.2843,6838246918.228343
1550880000000,3973.6413227746357,827840965059.6127,5999302845.797907
1550966400000,4115.3379267876635,906929641888.8245,8493566414.707253
1551052800000,3742.868946700387,900582483713.1118,11112465191.137722
1551139200000,3824.683504217102,910331395887.4816,9049456993.516651
1551225600000,3809.209774682024,927812140868.0522,2992667601.164757
1551312000000,3813.377891881294,973040988102.9114,7731184275.9768505
1551398400000,3815.6076075249844,1044675252844.3663,7627783000.608827
1551484800000,3815.753939922755,1015246512238.866,5524886886.074838
1551571200000,3819.645730582585,1016650501581.1074,3291046239.4080496
1551657600000,3806.9542737979564,1038524699061.4408,6749676086.649796
1551744000000,3712.812457297799,1030788036761.6326,3608196680.9514556
1551830400000,3852.461665785486,1084736227837.6608,9088065055.193892
1551916800000,3860.510762380684,1061829863954.1321,8477459044.147217
1552003200000,3871.637247965991,1083366079898.5513,6098011809.539175
1552089600000,3861.879307396147,1082900149762.5826,9387592412.254822
1552176000000,3941.600873271771,1164782155730.3254,8968209821.64562
1552262400000,3923.559788806432,1153847028824.7434,8576340543.966685
1552348800000,3860.3592300287123,1160650121141.9934,6459945402.485972
1552435200000,3876.480852754649,1173944883529.633,8326845840.668451
1552521600000,3865.817782663389,1217582580302.557,7240802846.749305
1552608000000,3876.6987080329527,1250376460615.7495,8610482287.345255
1552694400000,3925.460579704576,1178926819140.8179,8157372614.811613
1552780800000,4007.709463818873,1151508584004.7793,8463266884.802993
1552867200000,3980.9901047320204,1161166467847.4336,6533306536.989777
1552953600000,3986.7068940461468,1153315262663.0586,7639543944.601985
1553040000000,4013.5769693454813,1192131994832.5864,7503839510.974511
1553126400000,4045.57263350974,1143497865064.6724,9137227916.145353
1553212800000,3983.317781297362,1105754837660.925,9845582434.366617
1553299200000,3989.1584912154526,1145912030969.1882,9404569962.845264
1553385600000,4008.945386314754,1178047465292.3657,9206940724.647112
1553472000000,3993.394900459549,1166423768409.5984,9883972400.782845
1553558400000,3927.577296521434,1159841954948.4832,10661215003.017866
1553644800000,3938.659743156943,1152831210803.7048,19375985748.468594
1553731200000,4036.1609179207603,1186951581189.4705,16215886403.31156
1553817600000,4028.3913011796208,1187048124213.9268,15160882530.764353
1553904000000,4103.322859513963,1157101738112.7314,16340416942.468424
1553990400000,4103.856421333923,1154530569293.3604,13007834059.593706
1554076800000,4103.521738549332,1162489871875.4807,9729996888.256725
1554163200000,4146.321927706636,1191631271447.797,12393581266.933498
1554249600000,4862.230427766917,1278797895528.3608,24241877355.466156
1554336000000,4955.831824018296,1268116896159.246,27840300618.851505
1554422400000,4899.021553783287,1221681091090.6301,23773239680.778233
1554508800000,5014.955826888765,1228606858156.6921,20072621554.053333
1554595200000,5041.869075888309,1215930166022.9006,19652913084.11381
1554681600000,5176.97788362072,1220299721850.586,22875598540.266926
1554768000000,5266.89477647303,1239021452560.904,21960916922.811954
1554854400000,5172.1752647597095,1206711952537.9358,15780870292.553698
1554940800000,5308.905683164441,1141910823555.9597,19407452726.86936
1555027200000,5047.79316241402,1138136620641.4888,19758274668.344517
1555113600000,5082.46515242293,1075758915731.0365,15595642633.838465
1555200000000,5072.987191337883,1103594176399.3167,12260233700.583128
1555286400000,5149.314492798127,1134300362589.2896,12373544680.894629
1555372800000,5039.881017404402,1120610791475.7502,13837248984.63684
1555459200000,5213.598376962082,1064619437494.1869,13646324289.841606
1555545600000,5218.957150384528,1090380950871.23,14530488675.954275
1555632000000,5274.767013336503,1080039673037.4923,15343841014.064018
1555718400000,5280.354444383007,1112182356756.767,16257796673.886168
1555804800000,5307.689183437135,1016487054819.7161,14990889921.786966
1555891200000,5311.164840299274,1030781591912.8181,16383813161.830389
1555977600000,5380.935789575588,1080980050980.763,17199396916.729523
1556064000000,5557.9257276108365,1092574224475.6908,19400647819.940308
1556150400000,5452.101753394462,1076804436724.3245,20538511242.262634
1556236800000,5203.088598730703,1079838995016.5873,19329534423.79327
1556323200000,5295.847320048228,1067406204922.5636,19632024917.711243
1556409600000,5256.977802474059,1016040747069.7008,14876251954.397636
1556496000000,5257.803249232503,930097457941.656,15573084968.740429
1556582400000,5199.755008563461,932015145132.0604,15442022886.730194
1556668800000,5292.803974562054,953396710269.5476,16794865767.201723
1556755200000,5354.5868001739655,956961313925.818,14566414699.69271
1556841600000,5450.706620486424,954800139986.473,16512618030.609243
1556928000000,5731.493099606555,904878061656.8508,20006287572.082245
1557014400000,5803.943309048437,893919955029.865,19242843059.82611
1557100800000,5749.323780460327,930603779263.9766,16184057012.270828
1557187200000,5715.7571359661015,945932497231.4797,16811224132.040009
1557273600000,5841.053771273751,882570058436.5184,19408267639.192204
1557360000000,5957.856732858399,915015634616.989,16672412472.112143
1557446400000,6168.268996398258,925006387197.2257,18401396126.039753
1557532800000,6370.233758607852,901558072618.6224,20801839693.04227
1557619200000,7258.261280655222,875783175210.4042,32480039429.768772
1557705600000,6953.75138858638,887944269264.0427,31545333636.538036
1557792000000,7805.98164948938,884905649263.6449,32078035930.772472
1557878400000,7990.055553534356,890808857615.3627,35426123184.643654
1557964800000,8192.223138952013,929203956014.2224,30893707828.03641
1558051200000,7875.913199526066,921888029984.8673,35026947533.93092
1558137600000,7343.371457162994,960809259355.0854,33030146385.78164
1558224000000,7300.655158341227,962312381228.0947,22478772524.431953
1558310400000,8168.730689783752,958099737762.7762,30747684364.455803
1558396800000,7976.851712899625,961723851972.3851,28621475467.769623
1558483200000,7958.365526075088,960280703699.8921,25314342979.04727
1558569600000,7665.79685383355,902655839568.4547,24589881451.39529
1558656000000,7861.812792465447,874314106559.5542,25345060242.591587
1558742400000,7977.244882467973,892648631305.5416,27368459147.198563
1558828800000,8037.627431860584,876192941903.0961,23978335158.484913
1558915200000,8631.080577844017,904551946917.3206,29224396883.37161
1559001600000,8816.03391493351,897536090320.9355,33136840741.263596
1559088000000,8726.978110456395,880330191985.1965,27335990651.150314
1559174400000,8650.677405968292,876242689666.1957,28214892246.82482
1559260800000,8310.891063057417,827723202715.1049,33295240431.3568
1559347200000,8575.646353354166,819522879407.0583,30329343188.810726
1559433600000,8554.261728092017,787735561341.1113,26683797989.859898
1559520000000,8743.705469134235,792892599975.9554,25133975363.261288
1559606400000,8173.632761796738,791648558214.5575,24486741553.27431
1559692800000,7683.636261419786,792407724467.5966,25442100899.747612
1559779200000,7812.44885473215,809621515508.4065,24641673547.477314
1559865600000,7821.123897094859,832460077955.3481,24560046377.825275
1559952000000,8036.108159122215,806510860231.8285,23629265497.41496
1560038400000,7942.539284064289,816129314317.4397,19829877310.707806
1560124800000,7668.029627860183,816800318526.6782,20152037017.9227
1560211200000,8002.729982894047,816325578941.135,21741587787.865116
1560297600000,7897.975476598364,800822650383.9624,21017248550.29671
1560384000000,8145.05909812096,803962100417.9756,22181532883.49916
1560470400000,8227.625725590904,790507925308.7825,22919390183.839664
1560556800000,8671.505388660793,774235809673.4731,23291543613.425556
1560643200000,8818.609506932296,692855029162.9379,21892878336.785255
1560729600000,8978.77258780693,666220701468.4846,27305637341.28109
1560816000000,9312.868294808708,687575973800.0704,27464356714.403492
1560902400000,9094.021746079217,696465421899.37,25029522786.9119
1560988800000,9285.928674251472,700571452648.8236,22298101529.460793
1561075200000,9548.31456526146,700165819656.2855,24707058599.119995
1561161600000,10118.359455626854,702311456032.8538,28580960082.617817
1561248000000,10704.922148115673,717026944842.8334,40190146696.56423
1561334400000,10846.12509964766,722829009646.1814,29108428088.363773
1561420800000,11045.550419814825,719570142321.8397,27529761440.98961
1561507200000,11808.419904075861,727905398095.9747,33544426408.459377
1561593600000,12996.124342788677,736102274236.6057,56948964491.46552
1561680000000,11178.682998186501,700645616423.8325,49628524363.00495
1561766400000,12352.19686591269,703003347951.7092,44872003180.54631
1561852800000,11972.555667220913,777355085535.6107,37724824506.92749
1561939200000,10888.097181679726,786295053042.2418,34920211165.40479
1562025600000,10639.046292232071,804942041477.0581,37463414436.63033
1562112000000,10822.764178376405,833392518214.8341,39264695559.40571
1562198400000,11975.637393818817,837406846076.2306,39944515601.67296
1562284800000,11229.60561912491,841339973338.8694,32487314999.664185
1562371200000,10987.248856214646,826942197610.3904,31349147296.84112
1562457600000,11279.476377672418,803706779791.898,28013279880.59072
1562544000000,11436.430746923896,799547462142.6093,25828700446.947784
1562630400000,12260.28269787262,802059713029.3901,30917398835.988853
1562716800000,12544.167261709219,808280617642.0496,35885342263.04269
1562803200000,12166.398288868606,848321283143.9929,42163626088.16242
1562889600000,11385.060490564521,836256083783.791,37061858272.52717
1562976000000,11804.562793905448,770096677778.6456,30078548879.930676
1563062400000,11418.511855491488,759881874201.3011,28485045772.443813
1563148800000,10285.461109066944,761447243939.9269,29857566850.991676
1563235200000,10911.345158309634,730381814665.4404,37553147017.32781
1563321600000,9538.827124243868,703004241590.1829,34409824868.73926
1563408000000,9657.303101319074,727094284067.6588,33328381504.616615
1563494400000,10636.155728360647,708829287814.1068,34034952895.23173
1563580800000,10536.565849576118,727657714638.0917,28858600367.989872
1563667200000,10774.281137633849,745763194704.1796,26163874235.136333
1563753600000,10607.463560702123,741083625917.93,22814710058.302956
1563840000000,10343.318139598357,717619764688.0872,21903683695.255173
1563926400000,9936.380762347033,819019441071.749,22986552398.152935
1564012800000,9799.306312967936,841254375272.0455,33861034798.8304
1564099200000,9878.23193291115,834437956671.6672,21622492404.321915
1564185600000,9845.999447078504,807454920681.7217,19942172080.922203
1564272000000,9447.678401413306,743810477766.2219,21257664351.47119
1564358400000,9534.755426833233,748197160856.1006,18649152592.721436
1564444800000,9510.593552181648,729501899968.2964,18424113909.504322
1564531200000,9568.437452164315,723198804467.6718,20138691741.084114
1564617600000,10062.996285663326,735453953725.9198,22957330875.71389
1564704000000,10361.312000080692,796849504897.2562,23668036460.12257
1564790400000,10529.171907427639,749384110700.1091,24128945574.578556
1564876800000,10791.200523159,738267961692.6816,22296222952.509827
1564963200000,10951.593834840049,738456528057.6692,23160251364.75935
1565049600000,11818.525531066103,718551088031.3688,30944497414.37189
1565136000000,11510.164154730011,751354026218.9767,31588470767.84309
1565222400000,11970.657556451994,747642430663.595,30083670251.80272
1565308800000,12024.331570998236,779761001844.4108,26678574728.135372
1565395200000,11852.561606995518,778474325709.8895,26240065034.99351
1565481600000,11327.842642233223,794378970588.3145,24949094386.512787
1565568000000,11549.998354322472,800887993391.0255,23042219585.47862
1565654400000,11381.241355678554,784054464871.6631,19933740545.556496
1565740800000,10903.6549918801,779205413378.8728,22886684527.86748
1565827200000,10016.217389275296,803937099701.4115,26620934497.854107
1565913600000,10295.87714290961,810894331277.664,31003755661.55879
1566000000000,10324.993597415598,834251096724.507,28168163140.752064
1566086400000,10224.218706633936,842031938721.7855,20998246406.662758
1566172800000,10309.872435928555,845235093872.7649,19708814223.24016
1566259200000,10895.97184442924,887283025181.1342,22097997941.55373
1566345600000,10743.789313302059,892747620147.7012,19460170323.014637
1566432000000,10124.058214168905,901430001888.9999,22757336326.19253
1566518400000,10127.78985767835,895356010540.8462,20144228964.473103
1566604800000,10385.509090033882,865010142444.9791,18313019852.750786
1566691200000,10145.01247970698,879144224206.3806,21187546608.001797
1566777600000,10090.061576030994,871050305858.7916,17899166778.010113
1566864000000,10334.911854471331,882346640419.069,23392461462.60586
1566950400000,10167.889390020262,885584977681.2438,20937236587.026714
1567036800000,9753.48704889705,867247321783.443,22948105441.570866
1567123200000,9485.141423780755,820983263462.4961,20461661030.393738
1567209600000,9588.98750205815,827032889944.6309,16388578393.607964
1567296000000,9607.289264302583,804272478980.6077,15364904438.864746
1567382400000,9729.266231867814,812734148492.5116,15003447441.307947
1567468800000,10323.022660378076,803574629064.9272,20258697359.12371
1567555200000,10620.165189356907,752680814425.1921,23588848898.316532
1567641600000,10573.515179027892,764314681923.3135,21198071664.662186
1567728000000,10570.249940786205,783560801481.9719,18952591605.050835
1567814400000,10350.748325717243,759703443634.6515,23555216964.15641
1567900800000,10461.547731202416,771666602547.5923,18658457493.748917
1567987200000,10404.333900445994,770439827829.2395,16804085431.159666
1568073600000,10321.931613525778,755627152747.4514,21012460993.656765
1568160000000,10121.102297214318,776463403746.4385,17425806760.661724
1568246400000,10150.71002363705,789141783336.2104,19989784060.802094
1568332800000,10401.319919342226,787437397453.9304,17986804176.941467
1568419200000,10355.626898620032,770787243369.5001,16650634275.92447
1568505600000,10349.551958231765,756144456297.8489,16529697331.07751
1568592000000,10305.675020156998,752414150959.3553,13781855194.274492
1568678400000,10268.421696882157,752446283899.8965,17580630287.953926
1568764800000,10203.071046816189,770112436973.4149,17279102873.152096
1568851200000,10158.854517376085,725434540422.046,18848349197.54596
1568937600000,10253.232374680329,746473028158.29,23532550737.76059
1569024000000,10178.442572698175,756090806420.8264,17281137871.79277
1569110400000,9997.199887816778,,15973816316.06345
1569196800000,10041.304200624943,,16268084726.893106
1569283200000,9699.504938095957,,17797331461.86323
1569369600000,8702.713528026236,,27762368999.148655
1569456000000,8446.244115548528,,25000732108.2125
1569542400000,8098.80982048931,,22627889543.82238
1569628800000,8183.482347567026,,19755414533.472134
1569715200000,8225.11037185192,,17936691398.41125
1569801600000,8064.380983385267,,16673592219.88411
1569888000000,8271.290855465355,,21681424234.680668
1569974400000,8366.503905663569,,17832872037.116558
1570060800000,8350.132163242944,,17676173879.14879
1570147200000,8176.354679406582,,17383555314.276905
1570233600000,8156.519553840962,,16931274118.12778
1570320000000,8140.242484268429,,16751341177.800287
1570406400000,7890.234349864658,,16860212059.076086
1570492800000,8182.251593084191,,21702135918.512657
1570579200000,8180.69113018462,,19349468269.498783
1570665600000,8573.060086448735,,21622617282.771305
1570752000000,8561.51932921772,,21307956536.769913
1570838400000,8277.848351085042,,22522161253.606262
1570924800000,8308.470967433434,,18009645880.918533
1571011200000,8289.497236618896,,17006193531.89216
1571097600000,8347.350350085451,,17384052860.807076
1571184000000,8175.8631121051185,,17879549108.634247
1571270400000,8010.3021797941665,,18700096464.78663
1571356800000,8079.931459479744,,17154383746.943813
1571443200000,7957.314093995798,,18867966948.333694
1571529600000,7949.802268609832,,16704267725.143393
1571616000000,8208.362621758712,,18477598769.79049
1571702400000,8220.91853113097,,17608633115.73991
1571788800000,8045.294246807262,,19789278104.487
1571875200000,7468.5325324369,,23372887462.736748
1571961600000,7433.915345679171,,18827850066.723927
1572048000000,8652.030029867461,,33573878835.9482
1572134400000,9217.236031536286,,49973845766.74797
1572220800000,9502.020114436129,,38396780063.80312
1572307200000,9239.897283779665,,36102429175.35568
1572393600000,9407.163351459427,,32395177164.64729
1572480000000,9171.874474054188,,30846909824.024616
1572566400000,9151.824594459767,,30452200168.00832
1572652800000,9233.413801605904,,28239184318.818405
1572739200000,9302.83461784109,,24723381192.255867
1572825600000,9204.286350451268,,24204135432.760372
1572912000000,9378.953914330921,,30915689705.65933
1572998400000,9300.373963047077,,30247351915.79828
1573084800000,9340.048651574896,,28787468129.58143
1573171200000,9221.073784983802,,27099310469.653824
1573257600000,8795.896069400225,,30263888374.64715
1573344000000,8809.78367388588,,22726115538.66086
1573430400000,9043.673292397065,,24973742612.68736
1573516800000,8729.917418490728,,24569575079.59694
1573603200000,8806.751998954014,,25677565875.96828
1573689600000,8770.78082523136,,22919706604.19164
1573776000000,8652.025288272329,,24149531741.878155
1573862400000,8480.435541874604,,27102692384.575447
1573948800000,8496.376959145864,,21153024163.074257
1574035200000,8508.499434051764,,22808991914.563442
1574121600000,8202.834446107912,,25563738775.736923
1574208000000,8138.831605359057,,24993518393.55118
1574294400000,8095.865638011639,,23442272034.865948
1574380800000,7632.494765498649,,26390689050.100677
1574467200000,7293.013949172297,,39111609334.13761
1574553600000,7309.689243566324,,23984198665.43141
