date,decentraland
2018-02-22 00:00:00.000,0.10953180439470948
2018-02-23 00:00:00.000,0.11062281766995985
2018-02-24 00:00:00.000,0.11382656652176071
2018-02-25 00:00:00.000,0.10619473516772826
2018-02-26 00:00:00.000,0.10615823508376886
2018-02-27 00:00:00.000,0.11231829089345434
2018-02-28 00:00:00.000,0.11304557266486435
2018-03-01 00:00:00.000,0.10639249039359078
2018-03-02 00:00:00.000,0.11254570032331004
2018-03-03 00:00:00.000,0.11221164371904806
2018-03-04 00:00:00.000,0.11185593278223377
2018-03-05 00:00:00.000,0.11062980708528423
2018-03-06 00:00:00.000,0.1124614377985476
2018-03-07 00:00:00.000,0.10505377674468314
2018-03-08 00:00:00.000,0.09255860022079065
2018-03-09 00:00:00.000,0.08298951877872712
2018-03-10 00:00:00.000,0.08193657748968984
2018-03-11 00:00:00.000,0.07764787279083342
2018-03-12 00:00:00.000,0.0857026814542332
2018-03-13 00:00:00.000,0.09023772083350365
2018-03-14 00:00:00.000,0.09593349944833754
2018-03-15 00:00:00.000,0.08175710126361004
2018-03-16 00:00:00.000,0.08602313414984374
2018-03-17 00:00:00.000,0.104161533382947
2018-03-18 00:00:00.000,0.08793438394606051
2018-03-19 00:00:00.000,0.08165722463185952
2018-03-20 00:00:00.000,0.08981519289367444
2018-03-21 00:00:00.000,0.09095068385088918
2018-03-22 00:00:00.000,0.0944188835321345
2018-03-23 00:00:00.000,0.08847907311071829
2018-03-24 00:00:00.000,0.09034533047054345
2018-03-25 00:00:00.000,0.09206565317033487
2018-03-26 00:00:00.000,0.09440321934651522
2018-03-27 00:00:00.000,0.08493234442979887
2018-03-28 00:00:00.000,0.08142630319100079
2018-03-29 00:00:00.000,0.07920466576352767
2018-03-30 00:00:00.000,0.06976791624619305
2018-03-31 00:00:00.000,0.06674912452890319
2018-04-01 00:00:00.000,0.0711495949839514
2018-04-02 00:00:00.000,0.06754889253155223
2018-04-03 00:00:00.000,0.0697184616290593
2018-04-04 00:00:00.000,0.07526949316046093
2018-04-05 00:00:00.000,0.06820546242370072
2018-04-06 00:00:00.000,0.07258093229588714
2018-04-07 00:00:00.000,0.06905712321724988
2018-04-08 00:00:00.000,0.0717446884604182
2018-04-09 00:00:00.000,0.07228508560196546
2018-04-10 00:00:00.000,0.07370534360282364
2018-04-11 00:00:00.000,0.07746205541072879
2018-04-12 00:00:00.000,0.0778917365058771
2018-04-13 00:00:00.000,0.0860793648764826
2018-04-14 00:00:00.000,0.09065047319252069
2018-04-15 00:00:00.000,0.09566967583080216
2018-04-16 00:00:00.000,0.10064497222222395
2018-04-17 00:00:00.000,0.09572131228754663
2018-04-18 00:00:00.000,0.09764529907064547
2018-04-19 00:00:00.000,0.1045124841485285
2018-04-20 00:00:00.000,0.10850535355755773
2018-04-21 00:00:00.000,0.11511206474343143
2018-04-22 00:00:00.000,0.11677878193823714
2018-04-23 00:00:00.000,0.17128797612652794
2018-04-24 00:00:00.000,0.14695975448206652
2018-04-25 00:00:00.000,0.1475216536044379
2018-04-26 00:00:00.000,0.12601631321147994
2018-04-27 00:00:00.000,0.1416122579556447
2018-04-28 00:00:00.000,0.13503218804447317
2018-04-29 00:00:00.000,0.1533421927923263
2018-04-30 00:00:00.000,0.14901691348149618
2018-05-01 00:00:00.000,0.154927584680076
2018-05-02 00:00:00.000,0.18401699119063675
2018-05-03 00:00:00.000,0.1782646517757534
2018-05-04 00:00:00.000,0.18525989575516325
2018-05-05 00:00:00.000,0.1797013817235021
2018-05-06 00:00:00.000,0.1740751426311626
2018-05-07 00:00:00.000,0.1585693505874456
2018-05-08 00:00:00.000,0.15445391220890933
2018-05-09 00:00:00.000,0.1542845720845527
2018-05-10 00:00:00.000,0.14353056351220203
2018-05-11 00:00:00.000,0.1359320786580469
2018-05-12 00:00:00.000,0.12048840333586011
2018-05-13 00:00:00.000,0.12376886531151457
2018-05-14 00:00:00.000,0.1407328831046665
2018-05-15 00:00:00.000,0.1404271525097735
2018-05-16 00:00:00.000,0.1289940832867178
2018-05-17 00:00:00.000,0.12143360213371787
2018-05-18 00:00:00.000,0.1147138354330828
2018-05-19 00:00:00.000,0.11889726678925218
2018-05-20 00:00:00.000,0.12186747929544084
2018-05-21 00:00:00.000,0.12532218726615185
2018-05-22 00:00:00.000,0.12116215983122872
2018-05-23 00:00:00.000,0.10597645057521463
2018-05-24 00:00:00.000,0.09679313290869448
2018-05-25 00:00:00.000,0.09907643259697198
2018-05-26 00:00:00.000,0.09478452731536981
2018-05-27 00:00:00.000,0.09293333964020167
2018-05-28 00:00:00.000,0.08919989408790904
2018-05-29 00:00:00.000,0.08372072475422235
2018-05-30 00:00:00.000,0.0910633886356988
2018-05-31 00:00:00.000,0.0952727206727772
2018-06-01 00:00:00.000,0.10537106074532004
2018-06-02 00:00:00.000,0.10111152810220958
2018-06-03 00:00:00.000,0.10480482203365045
2018-06-04 00:00:00.000,0.1040388042943342
2018-06-05 00:00:00.000,0.09692638693763911
2018-06-06 00:00:00.000,0.09846524805306021
2018-06-07 00:00:00.000,0.10472189142704921
2018-06-08 00:00:00.000,0.10432395296184288
2018-06-09 00:00:00.000,0.10306961706384977
2018-06-10 00:00:00.000,0.1029257196494132
2018-06-11 00:00:00.000,0.09646173665032923
2018-06-12 00:00:00.000,0.09779903563905769
2018-06-13 00:00:00.000,0.09467294151780418
2018-06-14 00:00:00.000,0.10043649040666204
2018-06-15 00:00:00.000,0.1009671062466681
2018-06-16 00:00:00.000,0.0977840422880867
2018-06-17 00:00:00.000,0.10035090382476174
2018-06-18 00:00:00.000,0.111484264617853
2018-06-19 00:00:00.000,0.10705891121903569
2018-06-20 00:00:00.000,0.1027965211542531
2018-06-21 00:00:00.000,0.10495059995305323
2018-06-22 00:00:00.000,0.09838462815185725
2018-06-23 00:00:00.000,0.09541585506918819
2018-06-24 00:00:00.000,0.094973418248134
2018-06-25 00:00:00.000,0.09636569431508421
2018-06-26 00:00:00.000,0.09831775477840665
2018-06-27 00:00:00.000,0.09244857469234348
2018-06-28 00:00:00.000,0.09321790734258453
2018-06-29 00:00:00.000,0.08585689675668515
2018-06-30 00:00:00.000,0.08482351704486965
2018-07-01 00:00:00.000,0.0850500259556252
2018-07-02 00:00:00.000,0.0861851780099038
2018-07-03 00:00:00.000,0.09319895155719032
2018-07-04 00:00:00.000,0.16566983536715718
2018-07-05 00:00:00.000,0.11068618549267445
2018-07-06 00:00:00.000,0.10467845060195297
2018-07-07 00:00:00.000,0.10049562869764134
2018-07-08 00:00:00.000,0.10142931541740488
2018-07-09 00:00:00.000,0.09917421788197427
2018-07-10 00:00:00.000,0.10339628039192206
2018-07-11 00:00:00.000,0.09253148830094125
2018-07-12 00:00:00.000,0.09510047904550185
2018-07-13 00:00:00.000,0.09298979036981281
