date,chiliz
2020-08-16,0.01858563588096411
2020-08-17,0.019520709381552835
2020-08-18,0.020078836593463642
2020-08-19,0.018179448910500932
2020-08-20,0.016230853257817437
2020-08-21,0.017886659909287502
2020-08-22,0.016572013712322413
2020-08-23,0.017304791563823085
2020-08-24,0.01694522938401692
2020-08-25,0.017282647396906804
2020-08-26,0.01550341519781559
2020-08-27,0.015695421106337693
2020-08-28,0.01444156129998425
2020-08-29,0.01518448711779717
2020-08-30,0.014913510475933537
2020-08-31,0.015005984275667125
2020-09-01,0.014859281934107455
2020-09-02,0.015050845099519197
2020-09-03,0.014292121376889039
2020-09-04,0.01137566739845665
2020-09-05,0.01219311483901367
2020-09-06,0.010580482764720577
2020-09-07,0.01103508943391098
2020-09-08,0.011182315225218497
2020-09-09,0.011084303289181583
2020-09-10,0.01225479200323264
2020-09-11,0.012440563134468303
2020-09-12,0.0123901715705376
2020-09-13,0.013013353075476535
2020-09-14,0.012304393712304358
2020-09-15,0.01342322633605255
2020-09-16,0.012916092902403045
2020-09-17,0.01234469217326952
2020-09-18,0.012691694826241847
2020-09-19,0.012171190024577219
2020-09-20,0.01208692400820967
2020-09-21,0.011512451633710011
2020-09-22,0.010829739186117857
2020-09-23,0.011274068115862616
2020-09-24,0.01035787692693626
2020-09-25,0.01140180211080292
2020-09-26,0.011196318537192147
2020-09-27,0.011254238991813883
2020-09-28,0.011020090330654299
2020-09-29,0.010853515080341436
2020-09-30,0.011033403682275863
2020-10-01,0.01153283491106846
2020-10-02,0.011235247926521611
2020-10-03,0.010609333979055884
2020-10-04,0.010801800107625435
2020-10-05,0.011088525551877781
2020-10-06,0.010966571703156718
2020-10-07,0.010306989382908116
2020-10-08,0.010292333610254754
2020-10-09,0.010633325201877205
2020-10-10,0.01113828416290651
2020-10-11,0.011165334881483784
2020-10-12,0.011148459964926992
2020-10-13,0.011142085250875853
2020-10-14,0.010942551835895554
2020-10-15,0.010860946364928094
2020-10-16,0.010709529591903265
2020-10-17,0.01060436075427814
2020-10-18,0.010609846334411515
2020-10-19,0.010713675943491005
2020-10-20,0.010632502946605893
2020-10-21,0.010434511415638758
2020-10-22,0.01045771495932158
2020-10-23,0.010750311925495974
2020-10-24,0.010626425103911213
2020-10-25,0.01091886557860794
2020-10-26,0.010585596794264787
2020-10-27,0.010368477872837437
2020-10-28,0.010175210875217684
2020-10-29,0.009863213935082263
2020-10-30,0.0095452801414269
2020-10-31,0.009469293006000475
2020-11-01,0.00937561708248798
2020-11-02,0.009479544006239817
2020-11-03,0.00937167148345904
2020-11-04,0.009463896902209811
2020-11-05,0.009640684881499537
2020-11-06,0.009692063331854014
2020-11-07,0.010415829286958405
2020-11-08,0.010036435126919107
2020-11-09,0.010446678020067005
2020-11-10,0.010722000827418586
2020-11-11,0.010858264219613733
2020-11-12,0.01070252723511008
2020-11-13,0.010540773628061767
2020-11-14,0.011001293005757546
2020-11-15,0.010754805492387826
2020-11-16,0.010550226863441285
2020-11-17,0.01101200090073792
2020-11-18,0.01102708746334518
2020-11-19,0.01058278322930622
2020-11-20,0.010521993692754403
2020-11-21,0.010858973914140624
2020-11-22,0.01149991211564316
2020-11-23,0.011083944392351166
2020-11-24,0.011902235353788789
2020-11-25,0.012519379580501132
2020-11-26,0.013405595360945429
2020-11-27,0.011971324030474226
2020-11-28,0.0116334243187137
2020-11-29,0.011814236329465096
2020-11-30,0.011632914013153145
2020-12-01,0.012023364663033956
2020-12-02,0.012144815157148419
2020-12-03,0.012862522698847693
2020-12-04,0.012994859278493226
2020-12-05,0.012344965397196357
2020-12-06,0.012726513347466347
2020-12-07,0.012700561138485712
2020-12-08,0.012745372352291118
2020-12-09,0.012204339076958257
2020-12-10,0.012221161193549468
2020-12-11,0.01204133353795845
2020-12-12,0.012515278697567316
2020-12-13,0.012308418570311506
2020-12-14,0.012582644303647124
2020-12-15,0.01465618259201251
2020-12-16,0.014911431057923287
2020-12-17,0.01435192749862162
2020-12-18,0.014510945023073893
2020-12-19,0.014938769879311054
2020-12-20,0.01612491757664871
2020-12-21,0.015787454958514906
2020-12-22,0.018996102046425826
2020-12-23,0.017338024825589538
2020-12-24,0.018428800605591978
2020-12-25,0.01892057673705648
2020-12-26,0.019080013799472533
2020-12-27,0.021209620114448758
2020-12-28,0.023898695884637517
2020-12-29,0.0277049100687376
2020-12-30,0.028466428025970446
2020-12-31,0.022910564672485086
2021-01-01,0.02136777084034502
2021-01-02,0.020791314234927884
2021-01-03,0.019452259043378092
2021-01-04,0.01959827375870889
2021-01-05,0.018618035122430345
2021-01-06,0.020223770408528817
2021-01-07,0.021251507684752462
2021-01-08,0.020094946313787332
2021-01-09,0.019349606797821342
2021-01-10,0.020492163247807803
2021-01-11,0.01956039499534868
2021-01-12,0.017735484718994797
2021-01-13,0.017576265102783144
2021-01-14,0.020428971583881142
2021-01-15,0.019575177260704752
2021-01-16,0.019183184349050274
2021-01-17,0.019776686585089538
2021-01-18,0.019427451679987943
2021-01-19,0.020544517131448364
2021-01-20,0.022967399555025445
2021-01-21,0.022228598814345597
2021-01-22,0.019032041859942023
2021-01-23,0.019745925428234046
2021-01-24,0.019695159810946095
2021-01-25,0.01974665651550696
2021-01-26,0.01913011119138386
2021-01-27,0.020622558434058587
2021-01-28,0.019047178863904366
2021-01-29,0.019963744476614625
2021-01-30,0.019910282835446057
2021-01-31,0.0209468217269541
2021-02-01,0.021523547170348146
2021-02-02,0.022312072958393474
2021-02-03,0.022570779508352724
2021-02-04,0.023927247460563943
2021-02-05,0.023055292440263095
2021-02-06,0.02515395897675341
2021-02-07,0.02366075109734938
2021-02-08,0.022663826566115933
2021-02-09,0.024395903272267504
2021-02-10,0.026558341556693784
2021-02-11,0.02900563696081018
2021-02-12,0.030423587194523788
2021-02-13,0.035760125054916166
2021-02-14,0.03652467461453377
2021-02-15,0.03477683235428351
2021-02-16,0.034334794792142256
2021-02-17,0.034568589089966066
2021-02-18,0.03634027224676484
2021-02-19,0.039357270665894645
2021-02-20,0.05401686328493259
2021-02-21,0.051595667404553174
2021-02-22,0.05484790187003297
2021-02-23,0.04813802863476232
2021-02-24,0.0420707091586818
2021-02-25,0.05139999276236297
2021-02-26,0.05017842131830646
2021-02-27,0.050672349028692006
2021-02-28,0.05373858896270193
2021-03-01,0.0506930267706848
2021-03-02,0.05654742475010426
2021-03-03,0.06580616142116637
2021-03-04,0.0860639273448939
2021-03-05,0.12242831179964658
2021-03-06,0.11270244439441592
2021-03-07,0.11408928877299114
2021-03-08,0.1290372203706668
2021-03-09,0.22197967020385673
2021-03-10,0.26586092464659655
2021-03-11,0.25021890742540576
2021-03-12,0.3538614442957413
2021-03-13,0.731568177280156
2021-03-14,0.6036070570517714
2021-03-15,0.6641162279709957
2021-03-16,0.6075256192388178
2021-03-17,0.5268335095004535
2021-03-18,0.5825483625909484
2021-03-19,0.6444648641985474
2021-03-20,0.609211095845624
2021-03-21,0.5449068116382855
2021-03-22,0.5549967702930125
2021-03-23,0.5127005598176096
2021-03-24,0.5133608860081832
2021-03-25,0.48244979024689555
2021-03-26,0.4836971920629918
2021-03-27,0.5147518372231328
2021-03-28,0.5251789888440657
2021-03-29,0.538982201676582
2021-03-30,0.5324768325429804
2021-03-31,0.528574268666154
2021-04-01,0.5004630750208979
2021-04-02,0.48971088978527416
2021-04-03,0.5052720895616316
2021-04-04,0.4545931507427013
2021-04-05,0.5004581617045317
2021-04-06,0.47989480891449077
2021-04-07,0.46123133380169845
2021-04-08,0.46076439292357796
2021-04-09,0.4962046994178336
2021-04-10,0.5003539997470565
2021-04-11,0.47669602648089393
2021-04-12,0.48151333457755036
2021-04-13,0.56897950650341
2021-04-14,0.5200710168052599
2021-04-15,0.5041966607718752
2021-04-16,0.5354489179272728
2021-04-17,0.7526258167802216
2021-04-18,0.6407087629614298
2021-04-19,0.5534165857001179
2021-04-20,0.5069459300269714
2021-04-21,0.5118984431998014
2021-04-22,0.5300662588293008
2021-04-23,0.4694298377809647
2021-04-24,0.4274626808268995
2021-04-25,0.3901409597611519
2021-04-26,0.3953790550510904
2021-04-27,0.45474628473468764
2021-04-28,0.5230454282083548
2021-04-29,0.530187924259462
2021-04-30,0.5624186563128164
2021-05-01,0.5765063076561588
2021-05-02,0.5530090237749424
2021-05-03,0.5386267004974983
2021-05-04,0.5334560054146962
2021-05-05,0.4866815496399263
2021-05-06,0.5225467240554139
2021-05-07,0.5041795061472005
2021-05-08,0.5112785619814691
2021-05-09,0.5003628081471996
2021-05-10,0.49142879423795016
2021-05-11,0.4380864164325016
2021-05-12,0.4648327379466411
2021-05-13,0.40832743965114915
2021-05-14,0.42999536351130563
2021-05-15,0.43777711975854877
2021-05-16,0.4294875639191259
2021-05-17,0.43699764037538985
2021-05-18,0.40840259189887607
2021-05-19,0.41968772910067453
2021-05-20,0.2687684726543241
2021-05-21,0.3110668637794503
2021-05-22,0.2791696108654067
2021-05-23,0.2547254294661108
2021-05-24,0.21547356785344848
2021-05-25,0.26469010376843327
2021-05-26,0.2597290289809822
2021-05-27,0.33498143696232374
2021-05-28,0.29946203619620604
2021-05-29,0.2931404834680847
2021-05-30,0.2736976839169031
2021-05-31,0.2721702182947736
2021-06-01,0.28347068619237537
2021-06-02,0.2736259729875575
2021-06-03,0.27947822238182424
2021-06-04,0.2955581318668781
2021-06-05,0.27166535778379225
2021-06-06,0.2619493154707888
2021-06-07,0.26898943517979695
2021-06-08,0.2411746426663801
2021-06-09,0.23478406496550516
2021-06-10,0.24253774090090888
2021-06-11,0.27696474013904815
2021-06-12,0.29821695448120106
2021-06-13,0.27787587297459704
2021-06-14,0.2880478354847711
2021-06-15,0.28194259682017064
2021-06-16,0.3258898637669916
2021-06-17,0.335842136923865
2021-06-18,0.32833433325871375
2021-06-19,0.2920016594457435
2021-06-20,0.28703643341108265
2021-06-21,0.29020283754655846
2021-06-22,0.21522656423270417
2021-06-23,0.2197454205481538
2021-06-24,0.24007532066882184
2021-06-25,0.250157547682239
2021-06-26,0.22945010972842386
2021-06-27,0.23197595582810565
2021-06-28,0.2388747902858976
2021-06-29,0.24408680122506354
2021-06-30,0.25374477123531214
2021-07-01,0.25507454448743233
2021-07-02,0.24285589887259879
2021-07-03,0.23952935956005975
2021-07-04,0.2413301420848262
2021-07-05,0.2440937322381554
2021-07-06,0.23598919951711764
2021-07-07,0.24319691997805543
2021-07-08,0.2621008271609712
2021-07-09,0.2510013895458753
2021-07-10,0.2543826126089749
2021-07-11,0.25882409371466575
2021-07-12,0.25896024493820463
2021-07-13,0.25010241367881314
2021-07-14,0.24091381120556313
2021-07-15,0.24863379244521347
2021-07-16,0.25869301524144084
2021-07-17,0.23785104935004903
2021-07-18,0.24010069001684392
2021-07-19,0.23947504659785115
2021-07-20,0.23061657433293056
2021-07-21,0.20928488067853973
2021-07-22,0.22669833445109988
2021-07-23,0.23183658332691284
2021-07-24,0.24032690849345065
2021-07-25,0.24950342394461983
2021-07-26,0.2536163500764282
2021-07-27,0.24734748405365828
2021-07-28,0.2503637115563258
2021-07-29,0.2510557235293186
2021-07-30,0.2557287841685107
2021-07-31,0.26528284731927987
2021-08-01,0.2667431237827419
2021-08-02,0.26007566901876755
2021-08-03,0.2661691599085876
2021-08-04,0.25874301626628904
2021-08-05,0.26482685415713225
2021-08-06,0.2659237803760183
2021-08-07,0.28950537344755584
2021-08-08,0.2925787583938731
2021-08-09,0.2765286927683995
2021-08-10,0.31024143990096853
2021-08-11,0.32839032621211844
2021-08-12,0.3293118294010675
2021-08-13,0.3628198713713069
2021-08-14,0.381698269813074
2021-08-15,0.37137214988523043
2021-08-16,0.3700329883903498
2021-08-17,0.3579450326706647
2021-08-18,0.3347135894523377
2021-08-19,0.3358085347684816
2021-08-20,0.34277408944312177
2021-08-21,0.3530052657670023
2021-08-22,0.38522072480872077
2021-08-23,0.37747140541533364
2021-08-24,0.40682742972564084
2021-08-25,0.37029048172676415
2021-08-26,0.3862251572209781
2021-08-27,0.36566900350651665
2021-08-28,0.377216920297181
2021-08-29,0.36842022870855085
2021-08-30,0.3790064507763433
2021-08-31,0.37038388488011015
2021-09-01,0.3690098057965004
2021-09-02,0.3842044384512895
2021-09-03,0.38510576744692426
2021-09-04,0.3954430712107031
2021-09-05,0.41672941234923466
2021-09-06,0.42312672430253667
2021-09-07,0.4450613626498568
2021-09-08,0.3465028506654075
2021-09-09,0.3385340106379932
2021-09-10,0.3471517193567041
2021-09-11,0.33140346790046027
2021-09-12,0.33230274811450555
2021-09-13,0.33882006668430964
2021-09-14,0.3237582212749598
2021-09-15,0.3369716764059752
2021-09-16,0.34600996601790984
2021-09-17,0.3384844567762481
2021-09-18,0.3281869829533902
2021-09-19,0.3285755434735308
2021-09-20,0.3174582151005534
2021-09-21,0.272935054696587
2021-09-22,0.25256995517369907
2021-09-23,0.2905628704622643
2021-09-24,0.29670346294465316
2021-09-25,0.27131232609002126
2021-09-26,0.26971094547656466
2021-09-27,0.26356191269635026
2021-09-28,0.2550872376773312
2021-09-29,0.24521347752671588
2021-09-30,0.2497247149868461
2021-10-01,0.2624437964555795
2021-10-02,0.28666661164005486
2021-10-03,0.2847170662150968
2021-10-04,0.2876594597017311
2021-10-05,0.2855205733298262
2021-10-06,0.3079232452119771
2021-10-07,0.3033579534291291
2021-10-08,0.3573973669391191
2021-10-09,0.33383722265865806
2021-10-10,0.3307370037484117
2021-10-11,0.3089901426848452
2021-10-12,0.30802031794147633
2021-10-13,0.31576793608760784
2021-10-14,0.3281033329519641
2021-10-15,0.33116605122164655
2021-10-16,0.32263327820954896
2021-10-17,0.3295104062068629
2021-10-18,0.3135084121108716
2021-10-19,0.3219975123170988
2021-10-20,0.31702771268882424
2021-10-21,0.3290120197297376
2021-10-22,0.3157742704429921
2021-10-23,0.3262769967478511
2021-10-24,0.32868413533060353
2021-10-25,0.3178363009049676
2021-10-26,0.3373142895950305
2021-10-27,0.3414430649684754
2021-10-28,0.30261919614273874
2021-10-29,0.32353143781140614
2021-10-30,0.35258953872524035
2021-10-31,0.5354242860604228
2021-11-01,0.4149222875568809
2021-11-02,0.4557678133422055
2021-11-03,0.4936990776872631
2021-11-04,0.4525592678629117
2021-11-05,0.44200692371496775
2021-11-06,0.46418418439399717
2021-11-07,0.5127160610363461
2021-11-08,0.4911819530863611
2021-11-09,0.4823916656075619
2021-11-10,0.47259210993670353
2021-11-11,0.4779550325344611
2021-11-12,0.5178996538761028
2021-11-13,0.5596123681953171
2021-11-14,0.5407213528367022
2021-11-15,0.5548060743736969
2021-11-16,0.5393337796592367
2021-11-17,0.49497550316348765
2021-11-18,0.4986935452166695
2021-11-19,0.4344303844198886
2021-11-20,0.4666890567666934
