date,enjincoin
2018-03-07 00:00:00.000,0.16250546755157597
2018-03-08 00:00:00.000,0.15083187904922132
2018-03-09 00:00:00.000,0.1328403902858894
2018-03-10 00:00:00.000,0.1360799772672186
2018-03-11 00:00:00.000,0.1289963728756432
2018-03-12 00:00:00.000,0.1445166265482851
2018-03-13 00:00:00.000,0.1373131211173575
2018-03-14 00:00:00.000,0.13500590127532253
2018-03-15 00:00:00.000,0.11557738147612993
2018-03-16 00:00:00.000,0.10758793974866197
2018-03-17 00:00:00.000,0.12062031871493968
2018-03-18 00:00:00.000,0.10653676227478648
2018-03-19 00:00:00.000,0.10539250458033472
2018-03-20 00:00:00.000,0.11166555362205716
2018-03-21 00:00:00.000,0.11918762870683572
2018-03-22 00:00:00.000,0.12444932483043962
2018-03-23 00:00:00.000,0.11583263830043361
2018-03-24 00:00:00.000,0.11505208380730138
2018-03-25 00:00:00.000,0.12360998148156228
2018-03-26 00:00:00.000,0.1302007156804073
2018-03-27 00:00:00.000,0.13175093353447997
2018-03-28 00:00:00.000,0.12635934576103702
2018-03-29 00:00:00.000,0.12666342420499496
2018-03-30 00:00:00.000,0.10498956237240009
2018-03-31 00:00:00.000,0.10398346767767835
2018-04-01 00:00:00.000,0.10130365954365717
2018-04-02 00:00:00.000,0.09516353499521668
2018-04-03 00:00:00.000,0.09741693702820475
2018-04-04 00:00:00.000,0.10570099554723952
2018-04-05 00:00:00.000,0.09102625927773966
2018-04-06 00:00:00.000,0.09022285352377045
2018-04-07 00:00:00.000,0.09581190971801223
2018-04-08 00:00:00.000,0.09434951877230126
2018-04-09 00:00:00.000,0.11027345122866243
2018-04-10 00:00:00.000,0.09776201535554759
2018-04-11 00:00:00.000,0.09547128790263347
2018-04-12 00:00:00.000,0.0989059648509994
2018-04-13 00:00:00.000,0.10980744398306418
2018-04-14 00:00:00.000,0.11021995274256934
2018-04-15 00:00:00.000,0.11012880297461652
2018-04-16 00:00:00.000,0.11902760212924142
2018-04-17 00:00:00.000,0.11356797381542726
2018-04-18 00:00:00.000,0.11652323621882123
2018-04-19 00:00:00.000,0.126560668934837
2018-04-20 00:00:00.000,0.13115196779841398
2018-04-21 00:00:00.000,0.13528749805730525
2018-04-22 00:00:00.000,0.13219880148080307
2018-04-23 00:00:00.000,0.13770793436395248
2018-04-24 00:00:00.000,0.14435411222850178
2018-04-25 00:00:00.000,0.1593937969520266
2018-04-26 00:00:00.000,0.13629866968206633
2018-04-27 00:00:00.000,0.14889305545236528
