date,paxos-standard
2019-03-21,1.0027374328810523
2019-03-22,1.000627627833158
2019-03-23,1.0008179820357113
2019-03-24,1.0051489136987732
2019-03-25,1.0043173281102074
2019-03-26,1.002613215092981
2019-03-27,1.0054085359534706
2019-03-28,1.0013052120962993
2019-03-29,1.003687560296001
2019-03-30,1.0036138413942024
2019-03-31,1.0023370899318793
2019-04-01,1.0019180363704052
2019-04-02,1.0018625973773545
2019-04-03,0.9950376463660388
2019-04-04,0.9942688984846949
2019-04-05,0.9969754824464979
2019-04-06,0.9969073319047527
2019-04-07,0.9989264402365737
2019-04-08,0.9985062635111832
2019-04-09,0.9925801469969396
2019-04-10,0.9936474280035613
2019-04-11,0.9980988626693811
2019-04-12,0.9961257374366209
2019-04-13,0.9991504937997415
2019-04-14,0.9984312621997937
2019-04-15,0.9981003754603901
2019-04-16,1.001709444080597
2019-04-17,0.9978271492592649
2019-04-18,0.9986465850093087
2019-04-19,0.9983967697580663
2019-04-20,0.9973015548685155
2019-04-21,0.9969063850187805
2019-04-22,1.0011714536215928
2019-04-23,0.9975042807637272
2019-04-24,0.9998442788367536
2019-04-25,1.0010163182150162
2019-04-26,1.0148409357727768
2019-04-27,1.0232523429484488
2019-04-28,1.0179697063413125
2019-04-29,1.0215963182598742
2019-04-30,1.0105170870100026
2019-05-01,1.0044781481406464
2019-05-02,1.007872371167765
2019-05-03,1.011462699987021
2019-05-04,1.0117036066133112
2019-05-05,1.005958965933387
2019-05-06,1.0052224639585354
2019-05-07,1.0027917078381587
2019-05-08,1.0074230886116728
2019-05-09,1.00488340769792
2019-05-10,1.0037290641234997
2019-05-11,1.0068499132387119
2019-05-12,1.002934129937905
2019-05-13,1.0026285877848782
2019-05-14,0.9966755837557358
2019-05-15,0.9942759979879299
2019-05-16,0.998001748246076
2019-05-17,0.9989568156885362
2019-05-18,0.99989215434303
2019-05-19,1.0014347686913754
2019-05-20,0.9942948134506795
2019-05-21,0.9969150722737011
2019-05-22,0.9963135116916657
2019-05-23,0.9975948594508767
2019-05-24,0.9976213989327172
2019-05-25,0.9955862469790228
2019-05-26,0.9954380936913082
2019-05-27,0.9953493313639661
2019-05-28,0.9983298055649751
2019-05-29,1.00123474860803
2019-05-30,0.999015757334075
2019-05-31,1.0013778990088587
2019-06-01,1.0028125654078432
2019-06-02,1.0032548669737895
2019-06-03,0.9991374985324074
2019-06-04,1.000509774567751
2019-06-05,1.0015556542673887
2019-06-06,1.003004073771773
2019-06-07,1.001474055930146
2019-06-08,1.0002984153037309
2019-06-09,1.0021333114160107
2019-06-10,1.0004480328718395
2019-06-11,1.001691157891975
2019-06-12,0.9978571876230612
2019-06-13,0.9980601498903391
2019-06-14,0.9995902202882504
2019-06-15,0.9956447582719892
2019-06-16,0.9987527998156229
2019-06-17,0.9984514485575698
2019-06-18,0.9982546561363058
2019-06-19,1.0106449448173145
2019-06-20,1.0004588837961559
2019-06-21,1.0022529094679407
2019-06-22,0.998103242817655
2019-06-23,1.0022264754198877
2019-06-24,1.0035232937582166
2019-06-25,1.0035657259815725
2019-06-26,1.0033615946020904
2019-06-27,1.005586854429258
2019-06-28,1.012202718165162
2019-06-29,1.0000677710697108
2019-06-30,1.0017626058669373
2019-07-01,1.009305273853392
2019-07-02,0.9984963931842039
2019-07-03,1.0032902501908947
2019-07-04,1.0000345592125217
2019-07-05,1.0050838970436564
2019-07-06,1.002116684338609
2019-07-07,1.0014925627921458
2019-07-08,0.9986026612380186
2019-07-09,0.9994206349490562
2019-07-10,0.9998554375582331
2019-07-11,1.0052629298038813
2019-07-12,1.0003757950341992
2019-07-13,1.0012529740247853
2019-07-14,1.0030770170571712
2019-07-15,1.0061012748288511
2019-07-16,1.0011268717437407
2019-07-17,1.0037219023010509
2019-07-18,0.9982203704374621
2019-07-19,0.9961501003536862
2019-07-20,1.0006686242049374
2019-07-21,1.0060654929969006
2019-07-22,1.0011667967082392
2019-07-23,1.0022710503252044
2019-07-24,1.0041309180179034
2019-07-25,0.9979106489020684
2019-07-26,0.9973025127451369
2019-07-27,0.9999948242503881
2019-07-28,1.0018631829658216
2019-07-29,0.9984779404147117
2019-07-30,1.0004092672978062
2019-07-31,0.9989757976013418
2019-08-01,1.001730597973662
2019-08-02,0.9974084524253942
2019-08-03,1.0028118296768331
2019-08-04,0.997817092142506
2019-08-05,0.9968031123789429
2019-08-06,0.9981802594332616
2019-08-07,1.0038542220859237
2019-08-08,1.0016229803407062
2019-08-09,1.0032874041224384
2019-08-10,1.0002265649297724
2019-08-11,1.0004828875902656
2019-08-12,1.0020670107574932
2019-08-13,1.0001782796974974
2019-08-14,1.0035365650260255
2019-08-15,1.0015895985513652
2019-08-16,1.0046043282555084
2019-08-17,1.0006223555496634
2019-08-18,1.0008744880554603
2019-08-19,0.9999482893270475
2019-08-20,1.0024412433087622
2019-08-21,0.9983392134882072
2019-08-22,1.002437323827299
2019-08-23,1.0016464027845782
2019-08-24,0.9996689857461897
2019-08-25,0.9985797286085751
2019-08-26,1.0004370400523142
2019-08-27,0.9995516613444456
2019-08-28,1.0011417384563552
2019-08-29,0.9997850823975842
2019-08-30,1.000259601007994
2019-08-31,1.0032412099320525
2019-09-01,1.0010645255925783
2019-09-02,0.9982108992348471
2019-09-03,0.9974366173511906
2019-09-04,0.9994725838672488
2019-09-05,0.9983734387399462
2019-09-06,0.9991321241548733
2019-09-07,0.999924556136184
2019-09-08,0.9969029685511449
2019-09-09,0.999464464265913
2019-09-10,0.9980805098047738
2019-09-11,1.000715971891106
2019-09-12,1.0001565005293422
2019-09-13,0.9987900449900716
2019-09-14,1.0003574079028685
2019-09-15,0.9983601626638677
2019-09-16,0.999303821348396
2019-09-17,0.9998516930217943
2019-09-18,1.0002827069575575
2019-09-19,0.9986769319877716
2019-09-20,1.0010817370256404
2019-09-21,1.0009202304780682
2019-09-22,0.9984849750191481
2019-09-23,1.0010716360099037
2019-09-24,0.9999572725274142
2019-09-25,1.0021681417411101
2019-09-26,1.0009736760549854
2019-09-27,0.9998291656763822
2019-09-28,0.9999622577484744
2019-09-29,1.0013927275948336
2019-09-30,1.0012187913392088
2019-10-01,0.9995987285114286
2019-10-02,1.0019499388184572
2019-10-03,1.0019499388184572
2019-10-04,1.0004755845206823
2019-10-05,0.9988747004884013
2019-10-06,0.9997231061332306
2019-10-07,0.9992119500438396
2019-10-08,0.9982729868365694
2019-10-09,0.9978074676231401
2019-10-10,0.9977307298972197
2019-10-11,0.9986596352858783
2019-10-12,0.9976924294901499
2019-10-13,0.9979327663202405
2019-10-14,0.9992762160104366
2019-10-15,0.9988888822397698
2019-10-16,1.0008004508505626
2019-10-17,1.00061165297535
2019-10-18,0.9995927338423938
2019-10-19,1.0003040091201534
2019-10-20,1.0000620065041408
2019-10-21,1.0006730922549045
2019-10-22,0.9999306884812896
2019-10-23,1.0002291135804666
2019-10-24,1.0011297757273712
2019-10-25,0.9993593113818222
2019-10-26,0.9981508977459285
2019-10-27,0.9945835295403644
2019-10-28,0.9962553929623099
2019-10-29,0.9975225328846548
2019-10-30,0.9987596307721837
2019-10-31,0.9999973214462359
2019-11-01,1.0010387819486501
2019-11-02,1.0016813416757242
2019-11-03,1.000681717740716
2019-11-04,0.9992097250464044
2019-11-05,0.9995390625690366
2019-11-06,0.9993923504763076
2019-11-07,0.9995939487608567
2019-11-08,1.0009966236339352
2019-11-09,1.0015684512516392
2019-11-10,1.0010468652966336
2019-11-11,1.0022990719108014
2019-11-12,1.0003750736781152
2019-11-13,1.0008473853398796
2019-11-14,1.0006776286023051
2019-11-15,1.0008328055469728
2019-11-16,1.000588623581752
2019-11-17,1.005480852746876
2019-11-18,1.0017704993886591
2019-11-19,1.0052428631041446
2019-11-20,1.002350682184962
2019-11-21,1.0029309944308058
2019-11-22,1.0046922091220576
2019-11-23,1.0039562918025606
2019-11-24,1.0038828417825427
2019-11-25,0.9998110703989155
2019-11-26,1.0013011437751127
2019-11-27,1.0009057158088859
2019-11-28,0.9969904455322947
2019-11-29,1.001643961123234
2019-11-30,1.0003924088502212
2019-12-01,0.9994545644520622
2019-12-02,1.0000461883054916
2019-12-03,0.9987041456691257
2019-12-04,0.9986732992740923
2019-12-05,0.9997413877065336
2019-12-06,0.9987408780199022
2019-12-07,1.0013904264392086
2019-12-08,0.9986653308108756
2019-12-09,0.997416795398306
2019-12-10,1.0008637094588015
2019-12-11,1.0005396964792137
2019-12-12,0.9993175039973875
2019-12-13,1.003107933739694
2019-12-14,1.000904109470817
2019-12-15,1.000000376225119
2019-12-16,0.9989856006768679
2019-12-17,1.003398573736229
2019-12-18,1.0029012162614301
2019-12-19,0.9998764651578766
2019-12-20,1.0011034736010385
2019-12-21,1.001212979390631
2019-12-22,1.0011179251229154
2019-12-23,1.0024002063956656
2019-12-24,1.0014586027211672
2019-12-25,0.9987482619510215
2019-12-26,1.0016118020039166
2019-12-27,1.0007055474543876
2019-12-28,1.0006668207412932
2019-12-29,1.0006341803005059
2019-12-30,0.9997613076326524
2019-12-31,1.0034548419362013
2020-01-01,1.003245445667049
2020-01-02,1.004292106579315
2020-01-03,1.0030235570159436
2020-01-04,1.0026341974741044
2020-01-05,1.001268129609996
2020-01-06,0.999596841598786
2020-01-07,0.9986151636325115
2020-01-08,0.9980089215026114
2020-01-09,0.9965420112259994
2020-01-10,0.9997905533884337
2020-01-11,1.0026432622762864
2020-01-12,0.9955218360044347
2020-01-13,1.0009154524675052
2020-01-14,0.9998497331243746
2020-01-15,0.9965430729454022
2020-01-16,1.0016580441481922
2020-01-17,1.001722297275324
2020-01-18,0.9994580392075322
2020-01-19,1.0003262265313642
2020-01-20,0.9971960522512001
2020-01-21,0.9989785077989395
2020-01-22,1.003911967301183
2020-01-23,1.0022362810156717
2020-01-24,1.0043199767024509
2020-01-25,1.0034679309789827
2020-01-26,1.0028446689896344
2020-01-27,1.0008065578820144
2020-01-28,0.9972316650300236
2020-01-29,0.9984670085898673
2020-01-30,0.9980950457298207
2020-01-31,1.000831441851568
2020-02-01,0.9962177728384731
2020-02-02,0.9990544458900791
2020-02-03,1.0000990336624525
2020-02-04,1.0036365308819517
2020-02-05,1.0034777498055472
2020-02-06,0.9985319970400149
2020-02-07,0.9992161222210239
2020-02-08,1.0028570414447302
2020-02-09,0.9990271825650378
2020-02-10,1.0038553899080354
2020-02-11,1.0014056314315465
2020-02-12,0.9964595140397057
2020-02-13,0.9987536515141405
2020-02-14,0.998719015632553
2020-02-15,1.0002097549070963
2020-02-16,0.9993002282946801
2020-02-17,0.9987137331921108
2020-02-18,1.0015692707569446
2020-02-19,0.9958016934156592
2020-02-20,0.9973495773159257
2020-02-21,0.9995192046271486
2020-02-22,0.9978431924138152
2020-02-23,0.9985583664483085
2020-02-24,0.998104004357025
2020-02-25,1.0018167500750994
2020-02-26,0.9992794461447239
2020-02-27,1.0001022793603807
2020-02-28,1.0029672551679878
2020-02-29,0.9978200722764626
2020-03-01,0.9989101780026137
2020-03-02,1.0024973003070274
2020-03-03,1.0010294005575502
2020-03-04,1.0000739897819395
2020-03-05,1.0003903039976207
2020-03-06,0.9984040503153423
2020-03-07,0.9996058166819145
2020-03-08,1.0010161247916602
2020-03-09,0.9995583790638752
2020-03-10,1.0028238892226862
2020-03-11,1.0008514789111376
2020-03-12,1.0010981680404583
2020-03-13,1.0309952140807752
2020-03-14,1.0023063176916942
2020-03-15,0.997518027104568
2020-03-16,1.0045994782310645
2020-03-17,1.001780838316145
2020-03-18,0.993349315720459
2020-03-19,0.9985534326085731
2020-03-20,0.9978700272831553
2020-03-21,1.0004930684818691
2020-03-22,0.9977563685189743
2020-03-23,1.000947237456253
2020-03-24,0.9982203034187936
2020-03-25,0.9998858795689917
2020-03-26,1.0008631603879752
2020-03-27,1.0022703906319197
2020-03-28,1.0022629511977006
2020-03-29,1.0001069408399275
2020-03-30,0.9980103966643535
2020-03-31,0.9974622909725492
2020-04-01,0.9969178942167825
2020-04-02,0.9991508678877646
2020-04-03,0.9999210510048518
2020-04-04,0.9971976953595906
2020-04-05,0.9987103745528652
2020-04-06,0.9987827636842362
2020-04-07,1.0005837194962572
2020-04-08,0.9991481544000803
2020-04-09,0.9985275249705949
2020-04-10,0.9993829414822705
2020-04-11,0.9991588631238785
2020-04-12,1.0012104514825138
2020-04-13,0.9908277653608926
2020-04-14,0.9993931397382875
2020-04-15,0.9994433309655053
2020-04-16,1.0005220510354147
2020-04-17,0.9963122661561031
2020-04-18,0.9970498766216817
2020-04-19,0.9998489132926215
2020-04-20,0.9987555862232036
2020-04-21,0.9999757476966704
2020-04-22,0.9987562343976045
2020-04-23,1.0000680446161976
2020-04-24,0.990165883662864
2020-04-25,0.9984971616714362
2020-04-26,1.000832471240486
2020-04-27,0.9985238887467603
2020-04-28,0.9991746369055281
2020-04-29,0.9993678056005781
2020-04-30,0.9981862583011019
2020-05-01,0.9982586438528493
2020-05-02,0.9982104748691798
2020-05-03,0.9994732790148821
2020-05-04,0.9991136692985922
2020-05-05,1.0002264794127411
2020-05-06,1.0018737433521763
2020-05-07,0.9888131036428028
2020-05-08,0.9970582383246737
2020-05-09,1.0015018395396196
2020-05-10,1.0069329814535428
2020-05-11,1.0018493638915973
2020-05-12,0.9995101980655464
2020-05-13,0.9987255764763318
2020-05-14,0.9984124167309139
2020-05-15,0.9970882574445037
2020-05-16,1.003771921839233
2020-05-17,1.000471224139713
2020-05-18,1.0014741038082529
2020-05-19,0.9995512110953767
2020-05-20,0.9988997022427776
2020-05-21,1.0035080331871804
2020-05-22,1.0022328564671341
2020-05-23,0.9985913658758634
2020-05-24,0.9991775853912354
2020-05-25,0.9958564249975411
2020-05-26,0.9986145701214
2020-05-27,1.0007362028542288
2020-05-28,1.0000702158803767
2020-05-29,0.9978799188120977
2020-05-30,0.9956525277162471
2020-05-31,0.9978501112193484
2020-06-01,1.0020497510852826
2020-06-02,0.9989461963895533
2020-06-03,1.0023748585032999
2020-06-04,0.9978147993015524
2020-06-05,1.0000330911967203
2020-06-06,0.9986929372676049
2020-06-07,1.0001190446000685
2020-06-08,1.0006454675892544
2020-06-09,0.9973987149000743
2020-06-10,0.9991745766218714
2020-06-11,1.000174979092654
2020-06-12,0.9997604598448139
2020-06-13,1.0024819446707476
2020-06-14,0.9997431787730015
2020-06-15,1.0009562071901532
2020-06-16,0.9991353039741617
2020-06-17,1.0012867504581762
2020-06-18,1.001192273010173
2020-06-19,1.0000567691646416
2020-06-20,0.9986648310703417
2020-06-21,1.0008662571118392
2020-06-22,1.0013272666796351
2020-06-23,1.0006307661622849
2020-06-24,1.0015202997698245
2020-06-25,0.9993378876334924
2020-06-26,1.0005455314607679
2020-06-27,1.0000432075159518
2020-06-28,0.9999226353881879
2020-06-29,1.0021081973330763
2020-06-30,1.0003367716606588
2020-07-01,0.9996734340547732
2020-07-02,1.0000555468898997
2020-07-03,1.0002613982736328
2020-07-04,1.0008430608984367
2020-07-05,1.0015065058598538
2020-07-06,0.9993858424978372
2020-07-07,1.0014052604980865
2020-07-08,1.0003213645442808
2020-07-09,1.0000300901103363
2020-07-10,1.0015560111171122
2020-07-11,0.9991760354288389
2020-07-12,0.9990722602086853
2020-07-13,0.9975736885421702
2020-07-14,0.9996863945942355
2020-07-15,0.9992262814798194
2020-07-16,1.0002750794686535
2020-07-17,1.0003625166311507
2020-07-18,0.9993684732729983
2020-07-19,0.9992429666846607
2020-07-20,0.9992280133216586
2020-07-21,0.9998047116874601
2020-07-22,0.9996892464321506
2020-07-23,0.9982527818546071
2020-07-24,0.9981108767213246
2020-07-25,0.9989193797963641
2020-07-26,0.9983787513086549
2020-07-27,0.9970271478547907
2020-07-28,0.9976279586449636
2020-07-29,0.9968913072602785
2020-07-30,0.9986272912010038
2020-07-31,0.9972808097833764
2020-08-01,0.9986286606186789
2020-08-02,0.9995634488191141
2020-08-03,1.0010637754299894
2020-08-04,1.0015686864713234
2020-08-05,0.9989253174252319
2020-08-06,0.9982107510059526
2020-08-07,1.0004850939802026
2020-08-08,0.9989467575842753
2020-08-09,0.9999241809836733
2020-08-10,1.0000399401279412
2020-08-11,1.0001030714780184
2020-08-12,1.0002489557384966
2020-08-13,1.0004195707844763
2020-08-14,0.9981361086740941
2020-08-15,1.0007601028087798
2020-08-16,0.9994255635073509
2020-08-17,1.0010328769958459
2020-08-18,0.996786003836645
2020-08-19,0.9979071212808908
2020-08-20,0.9997146987679875
2020-08-21,1.0007149516518443
2020-08-22,1.0020874831412205
2020-08-23,0.9996070814886139
2020-08-24,0.998664191975145
2020-08-25,0.9995783838924565
2020-08-26,0.9985725203852872
2020-08-27,0.9972543635514131
2020-08-28,0.9993663699459403
2020-08-29,0.9998253580250104
2020-08-30,0.99909900773392
2020-08-31,0.9995133043005531
2020-09-01,0.9989222807552697
2020-09-02,0.9997460941055579
2020-09-03,1.0013483795247407
2020-09-04,0.999220751922903
2020-09-05,1.0021173003571404
2020-09-06,1.0076370204896254
2020-09-07,1.0040128235519656
2020-09-08,0.9991877107635286
2020-09-09,1.0034183652440323
2020-09-10,0.9981847238339409
2020-09-11,1.0001619628261722
2020-09-12,0.9993937133238084
2020-09-13,1.003486327085972
2020-09-14,0.9996593886019545
2020-09-15,1.0003496503553762
2020-09-16,1.000613742405353
2020-09-17,1.0012608706491841
2020-09-18,0.9986210431220819
2020-09-19,1.0015990283522347
2020-09-20,1.0001417559553816
2020-09-21,1.0005645636875822
2020-09-22,0.9973735904158125
2020-09-23,1.0010960113147709
2020-09-24,0.9988000150467656
2020-09-25,1.000903625049314
2020-09-26,1.0005924704838278
2020-09-27,1.0005256974973322
2020-09-28,1.0006163337255645
2020-09-29,1.0018459371235253
2020-09-30,1.0010148662958418
2020-10-01,0.9996386126442747
2020-10-02,1.002379187059164
2020-10-03,1.0013676170585988
2020-10-04,0.9998216848022555
2020-10-05,1.001355726658467
2020-10-06,1.0010248794970167
2020-10-07,1.0010203324709641
2020-10-08,1.0001198184101339
2020-10-09,1.0002181627910998
2020-10-10,0.9991101640121547
2020-10-11,0.9987798983375835
2020-10-12,1.0009804496213877
2020-10-13,1.0003227808714024
2020-10-14,1.0010483807168435
2020-10-15,1.0013197670833291
2020-10-16,0.9989636853436543
2020-10-17,1.000732295467629
2020-10-18,1.00107971831909
2020-10-19,0.9996139871284444
2020-10-20,1.0013874222297674
2020-10-21,1.000264836223728
2020-10-22,0.9992865214676038
2020-10-23,0.9988764047630059
2020-10-24,1.0017538071533665
2020-10-25,1.001732471235958
2020-10-26,0.998328028657769
2020-10-27,0.9994450755283014
2020-10-28,0.9974873027648812
2020-10-29,0.9997707054783712
2020-10-30,0.9982887959905712
2020-10-31,0.9966904311911774
2020-11-01,0.9980886872294136
2020-11-02,1.000036098593423
2020-11-03,0.9993931667020046
2020-11-04,0.9979080792513733
2020-11-05,1.0002126054415805
2020-11-06,0.9985460003681367
2020-11-07,0.9978738239160642
2020-11-08,0.9981551709033407
2020-11-09,0.9974769636910992
2020-11-10,0.9989543472966811
2020-11-11,1.006708455614652
2020-11-12,0.9994315867897325
2020-11-13,0.9981367223971171
2020-11-14,0.9999398101116643
2020-11-15,0.9989151576555879
2020-11-16,0.9982780020488792
2020-11-17,0.9982568857407597
2020-11-18,1.0100533199385604
2020-11-19,0.9991993469864308
2020-11-20,1.0115072182330078
2020-11-21,0.9983997629405221
2020-11-22,0.9960571075906967
2020-11-23,0.9964851170825022
2020-11-24,0.9992293430066358
2020-11-25,0.9967967288104528
2020-11-26,1.0053673418177158
2020-11-27,1.0008017282474608
2020-11-28,1.0020831330333824
2020-11-29,1.000260133697564
2020-11-30,1.0182859400409214
2020-12-01,0.9967869556738167
2020-12-02,1.0011463435117502
2020-12-03,1.0000654235807438
2020-12-04,1.003254708876416
2020-12-05,1.002571442396049
2020-12-06,1.0009584513917251
2020-12-07,1.0243235607464736
2020-12-08,1.0222430240414095
2020-12-09,0.9997387652253007
2020-12-10,1.0005728709007027
2020-12-11,1.0011686887531845
2020-12-12,1.000835322876251
2020-12-13,1.0214461507949997
2020-12-14,1.019518138283487
2020-12-15,1.0257165362468257
2020-12-16,1.0006977666631927
2020-12-17,0.998459418055988
2020-12-18,0.9990568403617975
2020-12-19,1.0018285925123465
2020-12-20,0.999436552552211
2020-12-21,0.9984793534947287
2020-12-22,0.9982221557897963
2020-12-23,1.0306013118830875
2020-12-24,1.0019857308681872
2020-12-25,1.0016740175725005
2020-12-26,1.0001643603127321
2020-12-27,1.0010871872737082
2020-12-28,0.99789384984406
2020-12-29,1.0019169395528789
2020-12-30,1.0023254313195578
2020-12-31,1.0004315570784756
2021-01-01,1.0005742321459883
2021-01-02,0.9993233413165368
2021-01-03,1.0016718201966799
2021-01-04,0.9914113247526907
2021-01-05,0.9774763367270267
2021-01-06,0.9997530618937687
2021-01-07,1.000868905973033
2021-01-08,1.0024053227945249
2021-01-09,1.0000264030200512
2021-01-10,0.9971490549290639
2021-01-11,1.0032948892490414
2021-01-12,1.000109760223605
2021-01-13,1.010250945964069
2021-01-14,0.9999719843820073
2021-01-15,1.0053270599497266
2021-01-16,0.9995765538204053
2021-01-17,0.9987972898667803
2021-01-18,0.997868586506304
2021-01-19,0.9969025222100789
2021-01-20,0.9998398892771228
2021-01-21,1.0003009531300517
2021-01-22,0.9974461394956213
2021-01-23,0.9987364949639121
2021-01-24,1.0009069344410115
2021-01-25,0.9999178976961695
2021-01-26,1.0002553087529371
2021-01-27,0.9981925564697112
2021-01-28,1.0071365509865737
2021-01-29,0.9973269171466659
2021-01-30,0.9975573300686906
2021-01-31,0.994872003384528
2021-02-01,0.9966799250533275
2021-02-02,0.9944507622715656
2021-02-03,0.9983402592859556
2021-02-04,1.0059935209652335
2021-02-05,0.9945923286164262
2021-02-06,1.0043719451115574
2021-02-07,1.000766374209185
2021-02-08,0.995557415946078
2021-02-09,1.0069910319066024
2021-02-10,0.9985649164842347
2021-02-11,0.999253865248874
2021-02-12,0.9978119397692166
2021-02-13,1.002107930361183
2021-02-14,0.9965476628327542
2021-02-15,1.0002018262449546
2021-02-16,0.9996386692934501
2021-02-17,1.0030452623627746
2021-02-18,1.0004551858718846
2021-02-19,1.0020148438143235
2021-02-20,1.005065469734964
2021-02-21,1.0070413021195475
2021-02-22,1.0059381177660511
2021-02-23,1.0067312458788313
