date,usd-coin
2019-09-07,1.0002489788881939
2019-09-08,0.9982058238156399
2019-09-09,0.9981198132808566
2019-09-10,0.997560700925979
2019-09-11,0.9987692889920716
2019-09-12,0.9984951682298693
2019-09-13,0.9970296722283111
2019-09-14,0.9979826117654522
2019-09-15,0.9978712679260549
2019-09-16,0.9995292155998214
2019-09-17,1.0007580474575828
2019-09-18,1.0001760966317321
2019-09-19,0.9998160674703465
2019-09-20,0.9992868300148477
2019-09-21,1.0007559397005221
2019-09-22,0.9997946382990199
2019-09-23,0.9991738968844498
2019-09-24,1.0006338017592498
2019-09-25,1.0028113065152802
2019-09-26,0.9994542098542402
2019-09-27,0.9990622897485897
2019-09-28,0.9977430944644141
2019-09-29,1.0009799128730257
2019-09-30,0.9996880343255223
2019-10-01,1.0001435040064774
2019-10-02,1.0014369694608007
2019-10-03,1.0014369694608007
2019-10-04,0.9996271343785249
2019-10-05,0.999051233069011
2019-10-06,1.00083915065717
2019-10-07,1.0010387057093162
2019-10-08,0.9975264654815348
2019-10-09,0.9979862654608961
2019-10-10,0.999213386385324
2019-10-11,0.9978527109026627
2019-10-12,0.9990924474175846
2019-10-13,1.0018325870067666
2019-10-14,1.0023948536238805
2019-10-15,1.001489261410135
2019-10-16,1.0025580254066206
2019-10-17,1.0001606230002464
2019-10-18,1.0005629657036181
2019-10-19,1.0003226861824748
2019-10-20,1.0005324781418508
2019-10-21,1.000947996900948
2019-10-22,0.999777898216052
2019-10-23,1.0005338262622923
2019-10-24,1.0006702549726785
2019-10-25,0.9991796233400789
2019-10-26,0.999519106982528
2019-10-27,0.9987982931532492
2019-10-28,0.9946369750054868
2019-10-29,0.9978483066350318
2019-10-30,0.9977746842110575
2019-10-31,0.9987475281481554
2019-11-01,0.999274546511272
2019-11-02,1.000418096671205
2019-11-03,0.9990751980570356
2019-11-04,0.9999611315461167
2019-11-05,0.9974389763018301
2019-11-06,0.9987153381432341
2019-11-07,0.9996983684566673
2019-11-08,1.0010565729786858
2019-11-09,1.0003131844778819
2019-11-10,1.000911152941093
2019-11-11,1.001138251798526
2019-11-12,1.0016381664804908
2019-11-13,1.0010777876636974
2019-11-14,1.0008222047181932
2019-11-15,1.001132342294913
2019-11-16,1.0022504609888356
2019-11-17,1.0024624573744425
2019-11-18,1.0021617238964509
2019-11-19,1.0022466271638724
2019-11-20,1.002238454132794
2019-11-21,1.0026444259528744
2019-11-22,1.002754801116661
2019-11-23,1.0001836410836906
2019-11-24,1.0010583234241508
2019-11-25,0.9976068857733882
2019-11-26,0.9997313711067254
2019-11-27,0.9998066571561781
2019-11-28,0.997961486469924
2019-11-29,0.9992194384389496
2019-11-30,1.000119428295081
2019-12-01,0.9987487102464228
2019-12-02,0.9983698240932136
2019-12-03,0.9990299384687972
2019-12-04,0.9980554971734943
2019-12-05,0.998356063379505
2019-12-06,0.9990697396684011
2019-12-07,0.9987143999512308
2019-12-08,0.9973092690993407
2019-12-09,0.9964924074553293
2019-12-10,0.9996507431207344
2019-12-11,0.9997608804690965
2019-12-12,1.0002736414563895
2019-12-13,1.0004249563852579
2019-12-14,1.0000257403494788
2019-12-15,1.0007883101464636
2019-12-16,0.999594122673573
2019-12-17,1.0021734955652064
2019-12-18,1.0013496881496222
2019-12-19,0.9994543103051127
2019-12-20,1.0014487119929072
2019-12-21,1.000632422428064
2019-12-22,1.0003993940444846
2019-12-23,1.0028431259352255
2019-12-24,1.0009013694046667
2019-12-25,1.0017648948606397
2019-12-26,1.0017613300841914
2019-12-27,1.001799939868859
2019-12-28,1.0015264014403435
2019-12-29,1.001637203891738
2019-12-30,1.0002353585670414
2019-12-31,1.001253341189355
2020-01-01,1.0031723760053017
2020-01-02,1.0033463682511732
2020-01-03,1.0024337376043237
2020-01-04,1.0001299406216881
2020-01-05,1.0011328053531696
2020-01-06,1.0005001016376387
2020-01-07,0.9995427434685223
2020-01-08,0.9991398120540471
2020-01-09,0.9963422485458072
2020-01-10,1.0004192458659897
2020-01-11,1.0028003486908554
2020-01-12,0.9978451372823341
2020-01-13,0.999948827900381
2020-01-14,0.9988351849893212
2020-01-15,0.9999219665073306
2020-01-16,1.0006294830616826
2020-01-17,1.0003777784150112
2020-01-18,0.9977243470840421
2020-01-19,0.9998060330031416
2020-01-20,0.9985723594637921
2020-01-21,0.9993678027793242
2020-01-22,0.9993263708301796
2020-01-23,1.0021384322391766
2020-01-24,1.0018182627068517
2020-01-25,1.0011238460704248
2020-01-26,1.0006639088536755
2020-01-27,1.0021076863369747
2020-01-28,1.000433419436237
2020-01-29,1.001122451694941
2020-01-30,1.0030732387476213
2020-01-31,1.007384162924156
2020-02-01,0.9975905511460726
2020-02-02,1.000172262653952
2020-02-03,1.0017872529153813
2020-02-04,1.0033354568085155
2020-02-05,1.0026668839618669
2020-02-06,1.0001499845462867
2020-02-07,1.002281050637337
2020-02-08,1.0012945855248585
2020-02-09,0.9985122982711507
2020-02-10,1.0010865234703594
2020-02-11,1.000559511003189
2020-02-12,0.9960673261023982
2020-02-13,0.9979514058354851
2020-02-14,0.9995124263994807
2020-02-15,0.9968515754411725
2020-02-16,0.999290541644035
2020-02-17,0.9972443872970812
2020-02-18,1.0004951727755653
2020-02-19,0.9965722330824638
2020-02-20,0.9997701722419267
2020-02-21,0.99972217796049
2020-02-22,0.997794414961608
2020-02-23,0.9987065824140435
2020-02-24,0.995674907350327
2020-02-25,1.0000981120163825
2020-02-26,1.0006108114692402
2020-02-27,1.00117595994388
2020-02-28,1.0023953620986088
2020-02-29,0.9972099815214216
2020-03-01,0.9982437635694686
2020-03-02,1.0033074513914941
2020-03-03,1.000198808887739
2020-03-04,1.000404484476879
2020-03-05,1.0010607136404595
2020-03-06,0.9990746483863838
2020-03-07,0.9981382957729691
2020-03-08,1.0006787187546513
2020-03-09,1.0014391268876024
2020-03-10,1.0007510512555875
2020-03-11,1.0016436965091318
2020-03-12,1.001603710581512
2020-03-13,1.0047283778353517
2020-03-14,0.9983402567546711
2020-03-15,1.0039544686054684
2020-03-16,1.0036785422998418
2020-03-17,1.0047372892722273
2020-03-18,0.9964594029784715
2020-03-19,0.9985604671250208
2020-03-20,0.9961854943476488
2020-03-21,1.0037029706564846
2020-03-22,1.0012574363978322
2020-03-23,0.9993763519624596
2020-03-24,0.9963952840323843
2020-03-25,0.9973876975061845
2020-03-26,0.999641368352244
2020-03-27,0.9996340594793864
2020-03-28,0.999561421375461
2020-03-29,1.0011367944186775
2020-03-30,0.9971307824656744
2020-03-31,0.9961179531386765
2020-04-01,0.9976921690131064
2020-04-02,1.004222859468392
2020-04-03,1.0000815477034508
2020-04-04,0.9985925985279768
2020-04-05,0.9987349573962893
2020-04-06,0.998677275769821
2020-04-07,1.0006047949357366
2020-04-08,1.0006717615641718
2020-04-09,0.998117215340145
2020-04-10,0.9985916171892774
2020-04-11,0.9999070127774103
2020-04-12,1.0002455159354662
2020-04-13,0.9972226996887402
2020-04-14,0.9990078191203117
2020-04-15,1.0003597136977505
2020-04-16,0.9990579550952902
2020-04-17,0.9957025952392343
2020-04-18,0.9951787311828305
2020-04-19,0.9983284211847373
2020-04-20,0.9985567190414987
2020-04-21,0.9997959263158033
2020-04-22,0.9978405835771356
2020-04-23,0.9987640920170542
2020-04-24,0.9969715576564201
2020-04-25,0.9989058547321008
2020-04-26,1.0003929300317305
2020-04-27,1.0016644448400955
2020-04-28,0.9999003109610604
2020-04-29,0.9981295717230332
2020-04-30,1.0013554916095526
2020-05-01,0.9986108447826212
2020-05-02,0.997508088505031
2020-05-03,0.9992169585403311
2020-05-04,1.0000801583336454
2020-05-05,0.9994980599431069
2020-05-06,1.0027353121203197
2020-05-07,0.9902590523189618
2020-05-08,0.9996850398559134
2020-05-09,0.9958660723562558
2020-05-10,0.9980518561448015
2020-05-11,1.0009524586031848
2020-05-12,0.9968589434492247
2020-05-13,0.9984829877834487
2020-05-14,0.9992437824780578
2020-05-15,0.9981332857302605
2020-05-16,1.0005141192915261
2020-05-17,0.997223872438163
2020-05-18,1.0005186775938009
2020-05-19,0.998573387540663
2020-05-20,0.9993991193056524
2020-05-21,0.999438009604905
2020-05-22,0.9990136427302023
2020-05-23,0.9983701167026927
2020-05-24,0.9992764191847568
2020-05-25,0.9956177792820147
2020-05-26,0.9984167638196215
2020-05-27,0.9999543465724609
2020-05-28,1.0009183384151248
2020-05-29,0.9987329129829876
2020-05-30,0.9995545855703174
2020-05-31,1.0015957888673344
2020-06-01,1.0027976722856158
2020-06-02,0.9993749786393998
2020-06-03,1.0001876406592345
2020-06-04,1.001518690950732
2020-06-05,1.0007186438107143
2020-06-06,0.9954749922781776
2020-06-07,1.0003701714416262
2020-06-08,1.0001257855677799
2020-06-09,1.002108355464714
2020-06-10,1.000316340614444
2020-06-11,0.9990052123962311
2020-06-12,1.0016930605134697
2020-06-13,1.0012748898740342
2020-06-14,1.0003001400679197
2020-06-15,0.999952285348053
2020-06-16,0.999502716937419
2020-06-17,1.0001893494657992
2020-06-18,1.0011249317112763
2020-06-19,1.000654993176138
2020-06-20,1.0018502293316303
2020-06-21,1.0005186965073836
2020-06-22,1.000664195907792
2020-06-23,0.999796238580518
2020-06-24,1.0007887532277406
2020-06-25,0.9999999826871396
2020-06-26,1.0006118918468176
2020-06-27,1.0009024503400223
2020-06-28,1.001305080740149
2020-06-29,1.0023022254274478
2020-06-30,1.0000263163427443
2020-07-01,0.9997359752411183
2020-07-02,1.0000295273574373
2020-07-03,0.9997415754075474
2020-07-04,1.0002564176280642
2020-07-05,1.0003619486644977
2020-07-06,1.0003764713209629
2020-07-07,1.0006337437804789
2020-07-08,1.0001943576914964
2020-07-09,0.9997755922125451
2020-07-10,1.0008699951946494
2020-07-11,0.999672660888025
2020-07-12,1.0001581489151523
2020-07-13,0.9999559380572542
2020-07-14,1.0001828632036152
2020-07-15,0.9991970022695054
2020-07-16,1.0001153160715401
2020-07-17,1.0005074331179442
2020-07-18,1.000014037696874
2020-07-19,0.9990098474428519
2020-07-20,1.0000659959990694
2020-07-21,0.9994170230973684
2020-07-22,0.9996013552977295
2020-07-23,0.9997157361154735
2020-07-24,0.9985522954035756
2020-07-25,0.9988032815301531
2020-07-26,0.9981858395466434
2020-07-27,0.9982098169249052
2020-07-28,0.9970754736160403
2020-07-29,0.9968405626790642
2020-07-30,0.9990208089511713
2020-07-31,0.9976038323905456
2020-08-01,0.9991574945623206
2020-08-02,0.9995793155075181
2020-08-03,0.9985508969971925
2020-08-04,0.9990557182949704
2020-08-05,0.9994825858105585
2020-08-06,1.0017719013817683
2020-08-07,0.999670527372976
2020-08-08,0.9992582650327314
2020-08-09,0.9994978704358852
2020-08-10,1.0003280476396585
2020-08-11,0.9997521779624462
2020-08-12,1.0005076549837333
2020-08-13,0.9988592229152012
2020-08-14,0.9990953778658325
2020-08-15,1.000326361819151
2020-08-16,0.9991392112569878
2020-08-17,1.0003673611753687
2020-08-18,0.9984933639128687
2020-08-19,0.9985454221651382
2020-08-20,1.0000318687377916
2020-08-21,1.0000773760270159
2020-08-22,0.9996347792401267
2020-08-23,0.999937157638972
2020-08-24,0.998890936300689
2020-08-25,0.999771506023629
2020-08-26,1.0009262664802252
2020-08-27,0.9995162597448934
2020-08-28,1.000242372962949
2020-08-29,1.0004783239457786
2020-08-30,0.9986201796839732
2020-08-31,1.0020267925715236
2020-09-01,0.9992648611816597
2020-09-02,0.9969004340612179
2020-09-03,0.9986442994573006
2020-09-04,0.9988448898748373
2020-09-05,1.00129394101989
2020-09-06,1.0046819716856121
2020-09-07,0.9997996193437562
2020-09-08,0.9995183539045774
2020-09-09,1.003155674209069
2020-09-10,1.000442927105615
2020-09-11,1.001498216525474
2020-09-12,0.9998437067773658
2020-09-13,1.0030096050982844
2020-09-14,1.0008255335377496
2020-09-15,1.0012263334093514
2020-09-16,1.0007654886089237
2020-09-17,0.9976976246800079
2020-09-18,0.9993926692753122
2020-09-19,0.9994701726176157
2020-09-20,1.000037545911746
2020-09-21,1.0007064875520548
2020-09-22,0.9983478030845184
2020-09-23,1.0022821944057951
2020-09-24,1.0001705882329055
2020-09-25,1.0000999193602222
2020-09-26,0.9996564671837846
2020-09-27,0.9999029395452942
2020-09-28,1.0009524419844216
2020-09-29,0.9971921940552578
2020-09-30,0.9997320983911974
2020-10-01,0.9996226932488178
2020-10-02,1.000676165822398
2020-10-03,1.0012204934435518
2020-10-04,0.9994380420244251
2020-10-05,1.000764967859936
2020-10-06,1.0010523476793063
2020-10-07,1.0016794295261517
2020-10-08,1.0007538924575372
2020-10-09,0.999879372881797
2020-10-10,0.9991775982580692
2020-10-11,0.9987544533524086
2020-10-12,1.0003809752998225
2020-10-13,1.0002535610357304
2020-10-14,0.9994227081732736
2020-10-15,1.000924538288859
2020-10-16,0.9995961608884646
2020-10-17,0.9986836503166967
2020-10-18,1.0006928230876986
2020-10-19,1.0006727823058796
2020-10-20,1.0008163404252237
2020-10-21,0.9990438336137627
2020-10-22,0.9953303688334906
2020-10-23,0.9966122989985257
2020-10-24,0.999926396931843
2020-10-25,0.9997404389319519
2020-10-26,0.9986435305907274
2020-10-27,0.998803656605262
2020-10-28,0.9996028892380239
2020-10-29,1.000616987084448
2020-10-30,0.9991438876931602
2020-10-31,0.9960534456979083
2020-11-01,0.9980758765287192
2020-11-02,0.9976643932682804
2020-11-03,0.9981074744484321
2020-11-04,0.9992731705329225
2020-11-05,0.999407880399336
2020-11-06,0.9973042175243978
2020-11-07,0.9979301928071462
2020-11-08,0.9982514358316577
2020-11-09,0.9994890517868295
2020-11-10,0.9999006704466064
2020-11-11,0.9981437113448737
2020-11-12,0.9982137881833406
2020-11-13,0.9982846299455476
2020-11-14,0.9995578778125989
2020-11-15,0.9990574634481446
2020-11-16,1.0006798920378457
2020-11-17,0.9980196390764678
2020-11-18,0.9985568055193224
2020-11-19,0.9994735400422438
2020-11-20,0.999588309817459
2020-11-21,0.9986499881186743
2020-11-22,0.9973565719780826
2020-11-23,0.9967233120011282
2020-11-24,0.9979423497295987
2020-11-25,0.9974519348172106
2020-11-26,0.9991836163186216
2020-11-27,1.0012388022463605
2020-11-28,1.0015837424709837
2020-11-29,0.9987218217410161
2020-11-30,0.9996996969608474
2020-12-01,0.996558034366188
2020-12-02,1.0013830743492949
2020-12-03,0.9998729074002953
2020-12-04,0.9992397110568969
2020-12-05,0.9996582380884946
2020-12-06,1.0009416151229398
2020-12-07,0.9995793806299861
2020-12-08,1.0001278908290332
2020-12-09,1.0000134471797717
2020-12-10,1.0003104004662084
2020-12-11,1.0003512371162155
2020-12-12,1.0000524170749365
2020-12-13,0.9996192735551841
2020-12-14,1.000654591850414
2020-12-15,0.9989771380061672
2020-12-16,1.000058109016203
2020-12-17,0.9976351588813638
2020-12-18,1.0007322637431975
2020-12-19,1.0008015205091683
2020-12-20,0.9997133561923871
2020-12-21,0.9993698376563123
2020-12-22,0.99695514412162
2020-12-23,1.0021717844244304
2020-12-24,1.0025962328849
2020-12-25,1.0021470060461446
2020-12-26,1.0002261966543207
2020-12-27,1.0013502324400712
2020-12-28,0.9985212889313004
2020-12-29,1.0030155410972639
2020-12-30,1.0032934424537712
2020-12-31,1.0006530822797923
2021-01-01,1.0014906084668167
2021-01-02,0.9994827791130811
2021-01-03,1.002601259400023
2021-01-04,0.9965639082258263
2021-01-05,0.9808943193723147
2021-01-06,0.9999673121710855
2021-01-07,1.000257719476318
2021-01-08,1.0038305490576833
2021-01-09,1.0013946457621614
2021-01-10,0.9986514945642958
2021-01-11,1.0017748548493897
2021-01-12,1.0037355736018048
2021-01-13,1.0030626259102515
2021-01-14,1.002332080230294
2021-01-15,1.0037235586606632
2021-01-16,1.00170040030678
2021-01-17,1.0004455946387552
2021-01-18,0.9977164065535541
2021-01-19,0.9995710762032741
2021-01-20,0.9944315615856414
2021-01-21,1.0015223442123866
2021-01-22,1.0001832166728162
2021-01-23,1.001389397096311
2021-01-24,0.9996681217219734
2021-01-25,1.0008067267035035
2021-01-26,0.9990399783495205
2021-01-27,0.9998673338225953
2021-01-28,1.0005503726351923
2021-01-29,0.9927445209254281
2021-01-30,0.9977962959890639
2021-01-31,0.9965047694774088
2021-02-01,0.9972769381297606
2021-02-02,0.9981778513589739
2021-02-03,0.9989742383267867
2021-02-04,0.999675695892607
2021-02-05,0.9951192439584959
2021-02-06,1.0009691571022041
2021-02-07,1.0005846939887308
2021-02-08,0.9956883031989143
2021-02-09,1.0022510075876712
2021-02-10,1.0015524870201002
2021-02-11,0.9967785933736666
2021-02-12,0.9968832423756454
2021-02-13,0.9990964028294615
2021-02-14,0.9993562097938669
2021-02-15,0.9963685978844341
2021-02-16,0.9993443427345468
2021-02-17,1.0014846444546581
2021-02-18,0.9990773522611268
2021-02-19,1.0020460348463043
2021-02-20,1.0050462652355499
2021-02-21,1.0087647084211564
2021-02-22,1.0026040214683123
2021-02-23,1.0055739997226145
2021-02-24,1.0059974877120352
2021-02-25,1.0049658152023635
2021-02-26,0.9926747771808678
2021-02-27,1.007008110584309
2021-02-28,1.009084432701097
2021-03-01,0.9972352415967646
2021-03-02,1.0026038727583477
2021-03-03,1.006162667672722
2021-03-04,0.9969030471027999
2021-03-05,1.0095295404690023
2021-03-06,1.0044801017898486
