UNIX_timestamp,prices,market_caps,total_volumes
1.54475E+12,0.996306374,2049127393,108842157.6
1.54483E+12,1.003651291,2065658182,81153515.55
1.54492E+12,0.999419702,2055986706,81486365.6
1.545E+12,0.992398441,2042314619,71026005.95
1.54509E+12,1.010141578,2078166973,140595884.4
1.54518E+12,1.01548603,2097996364,136669058.1
1.54526E+12,1.004496844,2067237406,202407397
1.54535E+12,1.003994135,2062580881,226040033.6
1.54544E+12,0.998846339,2056026307,140505880.9
1.54552E+12,1.015650975,2086824772,115486015.6
1.54561E+12,1.005090789,2068167684,140123626.1
1.5457E+12,1.005820598,2066946009,193825368.1
1.54578E+12,1.003160096,2060284718,149017586.9
1.54587E+12,1.00418883,2067085802,139102756.8
1.54596E+12,0.996071276,2056263838,119495547.7
1.54604E+12,1.003545158,2064938691,134285162.4
1.54613E+12,0.994003572,2048421032,73987954.84
1.54621E+12,1.006062041,2071214917,88135480.18
1.5463E+12,1.004001634,2064549307,107660509.9
1.54639E+12,1.011967266,2081768948,72615363.15
1.54647E+12,1.011646197,2081332301,130083895.2
1.54656E+12,1.002461265,2062404855,143883043.5
1.54665E+12,1.009417303,2076194416,150530254.7
1.54673E+12,1.005847212,2068439245,87968028.5
1.54682E+12,1.009559071,2076417540,97781764.77
1.54691E+12,1.006974782,2070618243,118440968.2
1.54699E+12,1.004982435,2066962685,269118779.1
1.54708E+12,1.004633324,2068319295,219557549.3
1.54716E+12,1.005757291,2076503785,134597351
1.54725E+12,1.010889474,2074761286,93701284.59
1.54734E+12,1.003799062,2065187829,155025516.2
1.54742E+12,1.005373486,2068137631,179047658.1
1.54751E+12,1.005038718,2068116972,252385427.7
1.5476E+12,1.003713778,2063760229,206378942.3
1.54768E+12,1.002324093,2065124096,226042798.6
1.54777E+12,1.002231238,2062694617,207892558.4
1.54786E+12,1.001562954,2060491673,106136444.4
1.54794E+12,1.002741355,2063763959,150509582.9
1.54803E+12,1.001073467,2058659682,118098239.3
1.54812E+12,1.001720062,2061371005,200081105.3
1.5482E+12,1.001243125,2059929315,206265684.7
1.54829E+12,1.000607327,2059407517,186480027.6
1.54837E+12,0.999849053,2057061192,143197419.7
1.54846E+12,0.999913168,2056945928,190994409.9
1.54855E+12,0.99960104,2056611611,108040406.4
1.54863E+12,1.001847526,2060102767,174594972.1
1.54872E+12,0.99977791,2056914823,249850968.3
1.54881E+12,0.999865292,2058162282,5341854462
1.54889E+12,0.999394308,2056125613,5168135840
1.54898E+12,0.999844611,2057052052,4354176577
1.54907E+12,0.9986994,2054695929,4420403452
1.54915E+12,0.99845528,2054232208,3886477387
1.54924E+12,0.999682409,2057661846,4407766633
1.54932E+12,0.99953934,2056423997,4488479390
1.54941E+12,1.000305942,2059174017,4228745900
1.5495E+12,0.999704174,2056763122,4936172436
1.54958E+12,0.99928145,2055893421,4244411127
1.54967E+12,1.002841618,2063218011,7197323498
1.54976E+12,1.000983038,2059394220,5846811560
1.54984E+12,1.003310363,2060813517,6228624684
1.54993E+12,0.99998209,2057334898,6262338054
1.55002E+12,1.000422236,2058607949,6242431195
1.5501E+12,1.000611488,2058629804,6297792313
1.55019E+12,1.000132803,2057944821,14124091046
1.55028E+12,0.999667756,2056688197,6183126580
1.55036E+12,1.000060897,2057497033,5512192279
1.55045E+12,0.998291836,2055359684,6782940673
1.55053E+12,0.998388593,2054056482,10918429446
1.55062E+12,0.999756574,2056870928,10035501481
1.55071E+12,1.000696434,2058804570,9605435044
1.55079E+12,1.000305438,2058000144,8099360623
1.55088E+12,1.001813069,2061101903,7902879998
1.55097E+12,1.000100946,2057579429,10339563969
1.55105E+12,0.998572082,2057172293,14624851607
1.55114E+12,0.997661516,2052560615,11504557760
1.55123E+12,0.999761083,2056445494,8914035529
1.55131E+12,1.000112718,2062398602,8924064621
1.5514E+12,0.999986015,2057342973,9743115331
1.55148E+12,0.997282326,2050563202,6759380987
1.55157E+12,0.999040319,2055397326,8365461242
1.55166E+12,1.000274768,2057521963,8474501004
1.55174E+12,0.999957062,2057283406,10787108439
1.55183E+12,1.000924469,2059273722,13365370138
1.55192E+12,1.000269265,2056017071,12502605485
1.552E+12,0.999680158,2056603394,12179133137
1.55209E+12,0.999939498,2057756560,10999185677
1.55218E+12,1.001128498,2059613268,12269315044
1.55226E+12,1.0007567,2058018510,12185100675
1.55235E+12,0.99821372,2056158426,11989339439
1.55244E+12,1.00042787,2057370375,13208727728
1.55252E+12,0.998791745,2054158371,11604601130
1.55261E+12,1.000369762,2058070674,11545578290
1.55269E+12,1.000589297,2058090474,12652142426
1.55278E+12,1.000437755,2057611141,17498529744
1.55287E+12,0.999075219,2055749663,10378455428
1.55295E+12,1.000589985,2059594111,17710835503
1.55304E+12,0.999883637,2056857602,14589176966
1.55313E+12,1.000373926,2058141051,15760141452
1.55321E+12,0.999689297,2056927158,15967032912
1.5533E+12,0.999268907,2055874929,13187400839
1.55339E+12,1.000449773,2058923030,14611584522
1.55347E+12,0.999750252,2058377846,14780996542
1.55356E+12,0.996747761,2051277714,15536057979
1.55364E+12,1.001001828,2059497756,17794481846
1.55373E+12,0.998441282,2055233666,25790839031
1.55382E+12,1.000300785,2057938699,24601737981
1.5539E+12,1.000188332,2057620764,27126907637
1.55399E+12,0.999946701,2059187276,20663312396
1.55408E+12,0.999380126,2056503958,15416444877
1.55416E+12,1.000014616,2057429259,18567029815
1.55425E+12,1.003164814,2063992652,31547102896
1.55434E+12,1.003109968,2065955960,37985788547
1.55442E+12,1.001167116,2058884613,30097786443
1.55451E+12,1.002541498,2063645670,24637456202
1.5546E+12,0.997004685,2052047755,23953967939
1.55468E+12,1.003305681,2063283128,28473675101
1.55477E+12,1.003953077,2066844547,27833130364
1.55485E+12,1.003388322,2064883437,20138841300
1.55494E+12,1.001142821,2059702912,24316009448
1.55503E+12,1.002253274,2064188995,25987400787
1.55511E+12,1.004125214,2064796843,19489266846
1.5552E+12,1.003749779,2064081210,16378653204
1.55529E+12,1.005068795,2067703310,15851967800
1.55537E+12,1.000939027,2061673213,18918457515
1.55546E+12,1.004121229,2065850647,17222193367
1.55555E+12,1.003293344,2065512823,17785450673
1.55563E+12,1.002952879,2063243046,19220170678
1.55572E+12,1.002815419,2064755202,19421554648
1.5558E+12,1.003266838,2063756310,18055266452
1.55589E+12,1.008308314,2073682938,20340214071
1.55598E+12,1.003522511,2063826784,21242676274
1.55606E+12,1.005816555,2066710175,23822697096
1.55615E+12,1.006908135,2070342266,25460937568
1.55624E+12,0.995688776,2047353621,23475681158
1.55632E+12,0.99871978,2042786525,24834365729
1.55641E+12,0.993726228,2042468591,18819429796
1.5565E+12,0.990915844,2037015239,20045998450
1.55658E+12,0.993258334,2043145909,20374262705
1.55667E+12,0.994835666,2045683550,22841399111
1.55676E+12,0.995451299,2047453191,19912888967
1.55684E+12,0.991805633,2040987464,21195291821
1.55693E+12,0.992124043,2040275715,25494901228
1.55701E+12,0.996010642,2049693753,24487032206
1.5571E+12,0.994732853,2046294649,20296273130
1.55719E+12,0.994289437,2044767702,18675399337
1.55727E+12,0.993057361,2043100838,24882509338
1.55736E+12,0.99679776,2049871455,18173834234
1.55745E+12,0.998302939,2055745746,19096682610
1.55753E+12,0.999369858,2055140127,24774817111
1.55762E+12,1.002394094,2066120589,38241394555
1.55771E+12,0.998987127,2053320889,37271070568
1.55779E+12,0.998183822,2053965936,34742799578
1.55788E+12,0.998547841,2053417469,45308962630
1.55796E+12,1.001094582,2056410949,43301978193
1.55805E+12,1.000838373,2061844884,46337917311
1.55814E+12,1.001862739,2064324730,41759104406
1.55822E+12,1.00358779,2065505730,26264579666
1.55831E+12,1.002173358,2062926349,37510455695
1.5584E+12,1.004288664,2065921563,32174829524
1.55848E+12,1.002421044,2062090281,28826788867
1.55857E+12,1.000570324,2056883150,26512861258
1.55866E+12,1.001482984,2061262135,27971052180
1.55874E+12,1.001855438,2063259691,29326114735
1.55883E+12,1.001234884,2060613019,25518845173
1.55892E+12,1.007065366,2068333352,28974240293
1.559E+12,1.002196728,2061622887,34728985900
1.55917E+12,1.001698951,2060746562,30048924221
1.55926E+12,1.001799676,2062917607,38384289520
1.55935E+12,1.001582043,2060729990,33141027238
1.55943E+12,1.002064239,2062694257,29018260936
1.55952E+12,1.000876008,2058220780,28177592510
1.55961E+12,0.999660742,2050467008,29963483659
1.55969E+12,1.000426499,2056503895,31790872440
1.55978E+12,1.004187303,2061510172,30788536393
1.55987E+12,1.004833948,2068011737,26814635587
1.55995E+12,1.003515743,2067383138,28112355878
1.56004E+12,1.005258429,2068443263,24339235840
1.56012E+12,1.003070925,2065095172,26604774762
1.56021E+12,1.005771439,2067920867,28371762722
1.5603E+12,1.001400715,2066354112,27885351909
1.56038E+12,1.003690157,2064333364,27987260341
1.56047E+12,1.002651734,2061629670,28135792221
1.56056E+12,1.000464838,2062747245,29408856004
1.56064E+12,1.002749505,2064294986,28939981289
1.56073E+12,0.99972266,2061521966,33591555228
1.56082E+12,1.002253002,2060407742,32648150633
1.5609E+12,1.003941715,2069235158,31592545398
1.56099E+12,1.00326046,3570229455,29363098574
1.56108E+12,1.002778386,3576128693,31945510855
1.56116E+12,1.003841473,3573088607,36213871219
1.56125E+12,0.998515174,3562869654,47173001896
1.56133E+12,0.997920069,3557802745,36863004753
1.56142E+12,1.001396287,3564523271,33495655091
1.56151E+12,1.001562211,3564219247,38060607068
1.56159E+12,0.995475045,3539771132,56829726378
1.56168E+12,0.997279469,3552864720,57542317244
1.56177E+12,0.998257124,3551389707,47360691929
1.56185E+12,0.999890458,3561919866,45311482595
1.56194E+12,0.998522336,3535311442,42633499132
1.56203E+12,1.000979702,3561457686,44049926619
1.56211E+12,1.002573873,3566382379,44614821900
1.5622E+12,1.003909708,3577972123,44099351279
1.56228E+12,1.004560791,3570217113,38913379741
1.56237E+12,1.001615042,3559642713,36978106233
1.56246E+12,1.004231131,3579481363,35153748158
1.56254E+12,1.004528555,3577075804,33589746567
1.56263E+12,1.003111702,3564791485,39234907930
1.56272E+12,1.001933506,3562808036,46685030020
1.5628E+12,1.003311668,3576572917,53418693199
1.56289E+12,1.003846824,3576444028,49464495672
1.56298E+12,1.005304263,3576348204,40613726065
1.56306E+12,1.004838278,3571889150,39982557208
1.56315E+12,1.00267334,3542690109,42169435430
1.56324E+12,1.002621062,3570423337,49555137658
1.56332E+12,1.003474489,3563402791,45463964134
1.56341E+12,1.001095466,3566889749,47115862667
1.56349E+12,1.001079336,3579597489,46433038049
1.56358E+12,1.003134636,3570843223,41165612187
1.56367E+12,1.005743354,3558610544,40258117107
1.56375E+12,1.000764739,3563721291,37899963945
1.56384E+12,1.000298656,3560422723,38466721204
1.56393E+12,1.001698469,3565262643,39602275781
1.56401E+12,0.998684038,3566060268,39856130800
1.5641E+12,0.99871612,3562277706,36490377718
1.56419E+12,1.001956085,3567781086,33431531943
1.56427E+12,1.000442445,3561196236,37175009406
1.56436E+12,1.000091164,3563856718,32742147535
1.56444E+12,0.998820659,3549363875,32682862705
1.56453E+12,0.999662526,3560098365,34557045506
1.56462E+12,1.003228623,3569033681,36578677807
1.5647E+12,0.998409905,3555143093,37458770008
1.56479E+12,1.00147417,3566893319,37791541447
1.56488E+12,0.999332927,3558251575,35988692782
1.56496E+12,1.000237464,3566308980,36931880110
1.56505E+12,0.99875844,3558556093,43439236301
1.56514E+12,1.00184269,3559410470,42932405475
1.56522E+12,1.002402993,3570444798,41863491596
1.56531E+12,1.004251408,3572108985,38769850393
1.5654E+12,0.998054674,3553361321,39758928447
1.56548E+12,0.99883678,3554876089,39737107352
1.56557E+12,0.99991563,3562200688,37216394174
1.56565E+12,0.998333469,3555065285,35077147745
1.56574E+12,0.999179456,3558875344,37411768930
1.56583E+12,0.99881021,3550712977,41156292600
1.56591E+12,1.002600599,3562369901,46008115420
1.566E+12,1.000240989,3561947685,41792606538
1.56609E+12,1.000976526,3564813560,35268626773
1.56617E+12,0.999398566,3558947740,34526771343
1.56626E+12,1.002033458,3568209006,36693612403
1.56635E+12,0.998286953,3554933745,35168462671
1.56643E+12,1.002039619,3563674682,39649388477
1.56652E+12,1.002197174,3563292692,35678010932
1.5666E+12,0.999844196,3562709198,31831723620
1.56669E+12,0.998987622,3560666049,33327702171
1.56678E+12,1.000234234,3562179302,31490746567
1.56686E+12,0.997841701,3553464428,37977318155
1.56695E+12,0.999221593,3557859846,34179318064
1.56704E+12,1.000572396,3562514240,1.99424E+11
1.56712E+12,0.999539559,3559411912,33687050165
1.56721E+12,1.001647461,3566660525,29327864499
1.5673E+12,1.001545015,3564804964,29438620418
1.56738E+12,1.000135163,3561592035,29366233015
1.56747E+12,0.999702165,3556951793,35144330209
1.56756E+12,0.998835556,3563969411,36781309152
1.56764E+12,1.001065598,3563799094,33739513615
1.56773E+12,1.000214208,3562012431,27898111315
1.56781E+12,1.00081607,3565228317,26244293343
1.5679E+12,1.000122302,3561514297,21662890657
1.56799E+12,1.001600352,3566788495,20662935514
1.56807E+12,0.999866229,3561391946,24449656420
1.56816E+12,1.001118878,3564613949,19868520825
1.56825E+12,1.000950464,3564474189,23760976959
1.56833E+12,1.001295962,3565141786,19113516111
1.56842E+12,1.001340002,3567481703,19158935824
1.56851E+12,1.001330834,3565778733,19746511246
1.56859E+12,1.000367462,3562326505,17756715649
1.56868E+12,0.999479668,3559922682,21023597739
1.56876E+12,1.000712225,3562997837,22455074367
1.56885E+12,0.998800104,3557012140,23090871334
1.56894E+12,1.001959617,3567341551,29087301589
1.56902E+12,1.000595172,3561583093,21353352046
1.56911E+12,0.999441005,3560308643,19171243112
1.5692E+12,0.999663163,3560059048,20183904895
1.56928E+12,0.998735302,3554410706,21295525547
1.56937E+12,1.000630279,3592832842,32311653809
1.56946E+12,1.000908924,3566197859,29175515370
1.56954E+12,1.001535608,3567657626,25741383574
1.56963E+12,1.001751732,3566364069,23117659567
1.56972E+12,1.0026235,3570432019,20545325371
1.5698E+12,1.000317168,3565873474,19048301857
1.56989E+12,1.001784147,3566140174,25847527150
1.56997E+12,1.003061434,3576099660,20854001123
1.57006E+12,1.002796939,3571074433,20855089799
1.57015E+12,1.001452144,3567220614,19572961483
1.57023E+12,1.000711079,3563728743,19298784145
1.57032E+12,1.002251232,3566839636,18892057466
1.57041E+12,1.001108371,3565105667,19605737576
1.57049E+12,1.000331502,3562270009,25559983805
1.57058E+12,0.999116465,3561393647,23361854579
1.57067E+12,1.001118863,3566136380,27325803073
1.57075E+12,1.001060821,3566273428,24995849750
1.57084E+12,0.997560591,3558783233,26069363994
1.57092E+12,1.000062038,3562687765,21445472846
1.57101E+12,1.001339084,3566190753,19731508335
1.5711E+12,1.000387591,3562469746,20481025331
1.57118E+12,1.00035586,3562701963,21493954352
1.57127E+12,1.000413909,4290643937,22778736976
1.57136E+12,1.001043771,4293271659,21017194197
1.57144E+12,1.000290115,4290053877,23001663307
1.57153E+12,1.000810608,4292394553,19614059975
1.57162E+12,1.001206368,4295335040,21726972960
1.5717E+12,1.002029694,4297893304,20519706077
1.57179E+12,1.00132228,4294516193,22592600144
1.57188E+12,1.001812381,4295912134,27816653007
1.57196E+12,1.001149474,4289829279,21576189844
1.57205E+12,1.001484357,4289720346,39805653924
1.57213E+12,0.998739576,4286032327,55987960238
1.57222E+12,0.998014726,4280403227,43087750578
1.57231E+12,0.999142113,4285238496,40864168913
1.57239E+12,1.000054419,4290299220,39273058912
1.57248E+12,1.000385472,4290571164,36077163963
1.57257E+12,0.999806238,4295520275,35532580746
1.57265E+12,1.000921749,4292402329,32143190076
1.57274E+12,1.001948546,4297274004,37020985766
1.57283E+12,1.000567292,4291350975,35606245350
1.57291E+12,1.001498195,4292440544,36846094171
1.573E+12,0.999377339,4286247362,35016718661
1.57308E+12,0.999998245,4288910378,32499542400
1.57317E+12,1.000275803,4290025664,32029646985
1.57326E+12,0.998186567,4281140241,32889531256
1.57334E+12,0.999754463,4287864817,24322997830
1.57343E+12,1.000070916,4283684765,29388838135
1.57352E+12,0.999498475,4286569551,27167436432
1.5736E+12,1.001281074,4294412325,27295538643
1.57369E+12,0.998931914,4282553701,23557537653
1.57378E+12,0.999099659,4281715107,26038460288
1.57386E+12,0.999950942,4288170791,29250394794
1.57395E+12,1.001164927,4294415723,21907019694
1.57404E+12,1.00115151,4292153694,24109469983
1.57412E+12,1.000052818,4289846714,28356386247
1.57421E+12,1.000323877,4290414178,26197290938
1.57429E+12,1.000261816,4288809725,23864504728
1.57438E+12,1.000995174,4292424387,29584385319
1.57447E+12,1.000966721,4307290447,42906098775
1.57455E+12,1.000324686,4292479948,26505424422
1.57464E+12,0.999942843,4293854079,26761650456
1.57473E+12,1.000705801,4293965831,36734741082
1.57481E+12,0.999948529,4290698536,26889139669
1.5749E+12,0.998244421,4285167649,30591386806
1.57499E+12,1.00065352,4292216045,22857515725
1.57507E+12,0.999634526,4286771769,24099380305
1.57516E+12,1.000282123,4286494287,19383832516
1.57524E+12,1.0002093,4288996420,23688721937
1.57533E+12,1.000254916,4289905360,19906240091
1.57542E+12,0.998769615,4286019192,17978581742
1.5755E+12,0.999958337,4287650291,26076009963
1.57559E+12,1.000548822,4283121716,23549639361
1.57568E+12,1.001162163,4288527224,20773814305
1.57576E+12,0.999323786,4285244211,17694479339
1.57585E+12,0.998546573,4284190124,18021228132
1.57594E+12,0.999954291,4288018634,20265072717
1.57602E+12,0.99938021,4287290647,19627445983
1.57611E+12,0.998870289,4285078169,18295188578
1.5762E+12,0.99918409,4291936961,20234407854
1.57628E+12,0.999309852,4285342719,19210398969
1.57637E+12,0.999728068,4287222688,20532566792
1.57645E+12,0.99922356,4285886685,19531688422
1.57654E+12,0.999894964,4291385778,25604257515
1.57663E+12,1.000087162,4297263156,29628496619
1.57671E+12,1.000863574,4294101802,39441541699
1.5768E+12,1.000670391,4290171199,25115083577
1.57689E+12,1.000634372,4292182606,24999882712
1.57697E+12,1.000753321,4291227632,19640631770
1.57706E+12,1.001864838,4299511702,26319649536
1.57715E+12,0.999322378,4295666751,31581344213
1.57723E+12,1.00104045,4288724782,27670400828
1.57732E+12,1.000344023,4288721465,25299966600
1.5774E+12,1.000068249,4289428178,26597921314
1.57749E+12,0.999859487,4291565866,27571086948
1.57758E+12,0.999294293,4285608436,24623175200
1.57766E+12,0.999734927,4287781030,25074340447
1.57775E+12,0.998271745,4281011671,25345399272
1.57784E+12,0.999366449,4285941695,23700467689
1.57792E+12,0.999507821,4286266485,20511330407
1.57801E+12,0.999983203,4288898575,22785123516
1.5781E+12,0.998661401,4283023028,34359766806
1.57818E+12,0.999594694,4287220841,23242310023
1.57827E+12,0.999073172,4281391701,25499195569
1.57836E+12,0.998182787,4285344129,32170855517
1.57844E+12,0.997681337,4279309317,38566149173
1.57853E+12,0.996536682,4273984481,41309963724
1.57861E+12,0.999479428,4286942072,31855695068
1.5787E+12,0.999865523,4288341143,39342110025
1.57879E+12,0.997525374,4273319340,34614915678
1.57887E+12,1.000168132,4281347850,29450782376
1.57896E+12,0.998552525,4282360330,29491433580
1.57905E+12,0.998848852,4278526948,70376678351
1.57913E+12,0.999401936,4286133433,57728408600
1.57922E+12,0.998319726,4277820758,44913821772
1.57931E+12,0.995787458,4279860810,52914761703
1.57939E+12,0.997552986,4277817642,49212911786
1.57948E+12,0.996951327,4282607058,49853909285
1.57956E+12,0.998303032,4281327773,34635136455
1.57965E+12,0.997711674,4283473428,32056660167
1.57974E+12,0.998593701,4282886404,30662512552
1.57982E+12,1.00098991,4279582980,35688764491
1.57991E+12,0.999097348,4289750201,37805953713
1.58E+12,0.998749599,4283647991,31241223289
1.58008E+12,0.999417653,4285728294,36708874105
1.58017E+12,0.997320268,4277424754,49516047673
1.58026E+12,0.998579722,4295159219,58290792407
1.58034E+12,0.995918811,4276714294,57787218862
1.58043E+12,1.00010715,4277899663,65338196683
1.58052E+12,0.994972325,4277278308,63083137864
1.5806E+12,0.997756984,4279297792,62333602428
1.58069E+12,0.998671944,4285631682,70633299957
1.58077E+12,1.000870943,4291651783,72074860986
1.58086E+12,0.997921339,4279687870,69616898293
1.58095E+12,0.998020152,4281286726,83367665667
1.58103E+12,0.997937262,4280165006,89456430447
1.58112E+12,0.99909266,4283434129,89855187101
1.58121E+12,0.998724028,4283445364,93961336140
1.58129E+12,1.003790143,4304246879,1.00946E+11
1.58138E+12,1.001175067,4293957672,1.06353E+11
1.58147E+12,0.999882581,4288414306,46750756587
1.58155E+12,0.999670092,4276982478,57978692410
1.58164E+12,0.999066783,4279251913,71399518928
1.58172E+12,0.998751366,4283562617,65602990736
1.58181E+12,0.999850991,4282126676,70029696426
1.5819E+12,0.998739253,4287194543,55975123556
1.58198E+12,1.003152441,4296553112,64384114671
1.58207E+12,0.99891629,4285326171,70299261237
1.58216E+12,0.998576379,4282876600,65196416436
1.58224E+12,1.000023173,4287659835,72007263155
1.58233E+12,0.99837798,4286189910,43693281117
1.58242E+12,0.999835091,4285130709,37409628165
1.5825E+12,1.000592087,4294456127,44933931791
1.58259E+12,1.001962062,4289228245,50814470266
1.58268E+12,0.998177585,4284267567,48218794419
1.58276E+12,0.999237075,4279357851,60222173759
1.58285E+12,0.999717946,4290501477,53511612145
1.58293E+12,1.000058291,4284583526,50928255293
1.58302E+12,0.998754675,4281707678,39523155375
1.58311E+12,1.001386425,4287586058,40679056015
1.58319E+12,1.000332897,4287612679,62844694240
1.58328E+12,1.000839332,4290848897,69962062115
1.58337E+12,1.001648581,4294158069,43525699047
1.58345E+12,0.999044078,4283452585,46015872915
1.58354E+12,1.000406496,4292195690,48040883409
1.58363E+12,1.001070102,4288082507,44669108239
1.58371E+12,0.995900127,4262796415,41092822471
1.5838E+12,1.003454967,4299840153,60711640592
1.58388E+12,1.000529905,4301130617,47930121433
1.58397E+12,0.998816799,4311456649,45304260520
1.58406E+12,0.987292401,4308381652,65370235005
1.58414E+12,1.012290446,4340812840,92226829877
1.58423E+12,0.992663599,4271079465,39487890716
1.58432E+12,1.001145895,4293832554,41647999561
1.5844E+12,1.005486286,4317599420,50934758343
1.58449E+12,1.001779691,4306583145,44460007814
1.58458E+12,1.002219989,4231721926,43824087657
1.58466E+12,1.001393376,4294893981,59937178588
1.58475E+12,1.004791713,4342066152,65487737812
1.58484E+12,0.998394964,4274759423,50189758584
1.58492E+12,0.998284356,4298879010,45666848649
1.58501E+12,1.002244158,4298542913,53286026951
1.58509E+12,0.999569292,4287070634,53554483664
1.58518E+12,1.000935059,4304355951,47596191600
1.58527E+12,1.004372138,4300196109,39180907040
1.58535E+12,0.999146926,4285259142,39075047613
1.58544E+12,1.000637312,4291651285,41891748335
1.58553E+12,1.002326807,4298897388,32157860777
1.58561E+12,1.002949771,4303567262,43018394295
1.5857E+12,0.998493171,4282455239,37371758622
1.58579E+12,1.000337303,4298464572,40351116425
1.58587E+12,0.994714639,6308898014,54229506608
1.58596E+12,0.999921239,6345586550,44649563861
1.58604E+12,0.998742295,6341175558,38060128236
1.58613E+12,0.999864434,6357859575,34785326792
1.58622E+12,0.999974152,6348996817,56381821884
1.5863E+12,0.999376516,6337540895,55214734211
1.58639E+12,0.998996441,6342789173,49515233521
1.58648E+12,1.000047553,6351749244,43567794450
1.58656E+12,1.001752249,6360286246,51970144128
1.58665E+12,1.001413729,6358136926,38381907241
1.58674E+12,0.996086209,6360712294,43163061139
1.58682E+12,0.998971739,6342632339,48857612974
1.58691E+12,1.000621523,6353107085,41681304663
1.587E+12,0.998300203,6338368646,38885674227
1.58708E+12,1.002860221,6367320936,61976472218
1.58717E+12,1.000910784,6354943648,40776778663
1.58725E+12,0.999861364,6348280713,45490197746
1.58734E+12,1.00047381,6370176429,43089462603
1.58743E+12,1.005895328,6369201538,53459844830
1.58751E+12,1.001101831,6355845853,41986273919
1.5876E+12,1.00044352,7133234308,43904285472
1.58769E+12,0.996058575,7101969333,53558553517
1.58777E+12,1.000026741,7109426016,44001584614
1.58786E+12,0.999332738,7125314350,42857863261
1.58795E+12,1.001372483,7139857877,45033285595
1.58803E+12,1.002699938,7149322731,47193280713
1.58812E+12,1.000525339,7134423240,43595220244
1.5882E+12,0.997504706,7692068637,75958226743
1.58829E+12,0.999778795,7699585322,84999917731
1.58838E+12,1.001514108,7792729873,55197921797
1.58846E+12,1.002754518,7801751804,47700364821
1.58855E+12,1.000970079,7820865420,55765464907
1.58864E+12,0.998273546,7790956108,57630724245
1.58872E+12,1.000928557,7861206043,52386275320
1.58881E+12,0.999175532,7930935317,56226762724
1.5889E+12,1.001080796,8079054026,68944822444
1.58898E+12,0.998404188,8155833352,60270913930
1.58907E+12,1.000306473,8313422574,56552333549
1.58916E+12,1.001242934,8473215859,78389785216
1.58924E+12,0.999563169,8491686231,66424573913
1.58933E+12,1.001611747,8640172742,47760079592
1.58941E+12,1.000356022,8634423670,50545487123
1.5895E+12,1.002362685,8807791057,59178153297
1.58959E+12,0.999778311,8864847685,49089484778
1.58967E+12,0.998853388,8887329333,40618057110
1.58976E+12,1.001998151,8975796528,42084041224
1.58985E+12,0.99750854,8946398316,46748899696
1.58993E+12,0.997821929,8925141349,43209788533
1.59002E+12,0.999318822,8949763768,41243470468
1.59011E+12,0.998120072,8937031687,43225592718
1.59019E+12,0.999510682,8904835043,32937533708
1.59028E+12,0.998406493,8912893844,30552160156
1.59036E+12,0.994110104,8973070176,34920026491
1.59045E+12,1.000571839,9005148940,34013862996
1.59054E+12,1.000043239,9000991564,29617065031
1.59062E+12,1.000180495,9015071778,31322648591
1.59071E+12,1.000313341,9034880313,34797264724
1.5908E+12,0.999309495,9046743741,33620246092
1.59088E+12,1.001617083,9107846025,37235543390
1.59097E+12,0.999324967,9087003496,32627799632
1.59106E+12,1.009693847,9131206431,34048708842
1.59114E+12,0.998623988,9212094571,42872995283
1.59123E+12,0.999446284,9223480386,29442673058
1.59132E+12,0.999919605,9264926474,30187602640
1.5914E+12,0.998482464,9267985509,28734958999
1.59149E+12,0.999133513,9281349701,22910480211
1.59157E+12,0.999774007,9304968055,28210803967
1.59166E+12,1.00038364,9330982637,24172777707
1.59175E+12,0.999369609,9350784918,26552439421
1.59183E+12,1.000541663,9408692693,27388578284
1.59192E+12,0.999709829,9436245877,38003904519
1.59201E+12,1.000282952,9486299303,28744857527
1.59209E+12,0.999821496,9481923030,23355108349
1.59218E+12,0.998945374,9493593133,22865446154
1.59227E+12,1.001591081,9518736918,35039555237
1.59235E+12,0.999507005,9544643009,26639060170
1.59244E+12,1.000052013,9549847480,20909232571
1.59252E+12,0.999443949,9574951885,18625870198
1.59261E+12,0.999887208,9614392470,22376136141
1.5927E+12,0.999588954,9627169919,17480394344
1.59278E+12,1.000403984,9622223222,17419231016
1.59287E+12,0.99993471,9630499943,22699390532
1.59296E+12,0.999710565,9601992527,20664373417
1.59304E+12,1.000983522,9615414191,23155567662
1.59313E+12,1.000437308,9592877640,20789038541
1.59322E+12,0.999167465,9629325844,20393765143
1.5933E+12,0.999710716,9638700261,19436079384
1.59339E+12,1.000774335,9634384875,17870128211
1.59348E+12,1.000180499,9628668055,18799274675
1.59356E+12,1.000977444,9637841653,17274516831
1.59365E+12,1.000343372,9639104881,18550074179
1.59373E+12,0.999796193,9647929508,17977098574
1.59382E+12,0.999322431,9643357747,16321674173
1.59391E+12,1.000142478,9704261208,16029612920
1.59399E+12,1.000611405,9708811153,16567482578
1.59408E+12,1.001033645,9712908096,25444931939
1.59417E+12,1.000825749,9734760496,19384001353
1.59425E+12,0.998890774,9736967713,22921524145
1.59434E+12,0.999830639,9783869273,20256549938
1.59443E+12,0.99985745,9803667487,17302019437
1.59451E+12,0.99988363,9824421803,15114579704
1.5946E+12,0.999738479,9823245541,16323711435
1.59468E+12,0.999953767,9848359866,19668542757
1.59477E+12,0.999646721,9845335827,18335355882
1.59486E+12,0.998741983,9858754629,16408360294
